Timestamp_seconds,Accel_X_g,Accel_Y_g,Accel_Z_g
1580417274.88266,-0.0920424200808725,0.821545738918136,0.554451819638363
1580417274.91499,-0.0969253070878153,0.817639429312582,0.578377965972383
1580417274.94733,-0.0856946669718468,0.815686274509805,0.571053635461968
1580417274.97966,-0.099855039291981,0.82203402761883,0.573983367666134
1580417275.012,-0.0910658426794839,0.819592584115359,0.552010376134891
1580417275.04433,-0.0876478217746239,0.81861600671397,0.563729304951554
1580417275.07667,-0.0900892652780954,0.816174563210499,0.571541924162663
1580417275.109,-0.0925307087815668,0.81177996490425,0.560799572747388
1580417275.14134,-0.0930189974822611,0.816662851911193,0.56665903715572
1580417275.17367,-0.0886243991760125,0.814709697108416,0.560311284046694
1580417275.20615,-0.0988784618905925,0.816662851911193,0.54956893263142
1580417275.23848,-0.101808194094758,0.823010605020219,0.552498664835586
1580417275.27082,-0.0920424200808725,0.821057450217442,0.55640497444114
1580417275.30315,-0.0896009765774011,0.819592584115359,0.560311284046694
1580417275.33549,-0.0974135957885096,0.822522316319525,0.547127489127949
1580417275.36782,-0.0959487296864268,0.814709697108416,0.547615777828643
1580417275.40016,-0.0988784618905925,0.823987182421607,0.563729304951554
1580417275.43249,-0.0993667505912867,0.81861600671397,0.558358129243917
1580417275.46483,-0.0891126878767068,0.82203402761883,0.561287861448083
1580417275.49716,-0.102296482795452,0.814709697108416,0.569100480659191
1580417275.5295,-0.0886243991760125,0.815686274509805,0.55640497444114
1580417275.56183,-0.0891126878767068,0.814709697108416,0.561287861448083
1580417275.59417,-0.0925307087815668,0.809338521400779,0.557381551842528
1580417275.6265,-0.0925307087815668,0.820080872816053,0.548592355230031
1580417275.65884,-0.099855039291981,0.830823224231327,0.559822995346
1580417275.69117,-0.0803234912642097,0.812268253604945,0.553963530937668
1580417275.72351,-0.0954604409857325,0.814221408407722,0.564217593652248
1580417275.75585,-0.099855039291981,0.829358358129245,0.552010376134891
1580417275.78818,-0.101808194094758,0.823987182421607,0.553963530937668
1580417275.82052,-0.0983901731898982,0.816662851911193,0.546639200427254
1580417275.85285,-0.0944838635843439,0.816662851911193,0.56665903715572
1580417275.88519,-0.10083161669337,0.823010605020219,0.559822995346
1580417275.91752,-0.0954604409857325,0.811291676203556,0.56665903715572
1580417275.94986,-0.0954604409857325,0.820080872816053,0.559822995346
1580417275.98219,-0.0993667505912867,0.82545204852369,0.561287861448083
1580417276.01453,-0.0959487296864268,0.817639429312582,0.564705882352943
1580417276.04686,-0.0866712443732354,0.81861600671397,0.564217593652248
1580417276.0792,-0.108155947203784,0.832776379034105,0.576424811169606
1580417276.11153,-0.101808194094758,0.831799801632716,0.552498664835586
1580417276.14387,-0.0920424200808725,0.809826810101473,0.548104066529337
1580417276.1762,-0.0959487296864268,0.819592584115359,0.565194171053637
1580417276.20854,-0.105714503700312,0.836682688639659,0.582284275577937
1580417276.24088,-0.0715342946517126,0.720469977874419,0.555428397039751
1580417276.27321,-0.110109102006561,0.814709697108416,0.565682459754331
1580417276.30554,-0.0749523155565726,0.794201571679256,0.533943694209203
1580417276.33788,-0.0959487296864268,0.844495307850767,0.541756313420311
1580417276.37022,-0.0969253070878153,0.79810788128481,0.558846417944611
1580417276.40255,-0.096437018387121,0.825940337224385,0.565682459754331
