Timestamp_seconds,Sample_V
1580422474.72502,-0.000427735815467567
1580422474.72602,-0.000427735815467567
1580422474.72702,-0.000427735815467567
1580422474.72802,-0.000421581343302557
1580422474.72902,-0.000433890287632549
1580422474.73002,-0.000446199231962568
1580422474.73102,-0.000433890287632549
1580422474.73202,-0.000427735815467567
1580422474.73302,-0.000433890287632549
1580422474.73402,-0.000433890287632549
1580422474.73501,-0.000427735815467567
1580422474.73601,-0.000427735815467567
1580422474.73701,-0.000433890287632549
1580422474.73801,-0.000433890287632549
1580422474.73901,-0.000433890287632549
1580422474.74001,-0.000421581343302557
1580422474.74101,-0.000433890287632549
1580422474.74201,-0.000433890287632549
1580422474.74301,-0.000421581343302557
1580422474.74401,-0.000421581343302557
1580422474.74501,-0.000403117926807556
1580422474.74601,-0.000372345565982563
1580422474.74701,-0.000353882149487561
1580422474.74801,-0.00033541873299256
1580422474.74901,-0.000372345565982563
1580422474.75001,-0.000427735815467567
1580422474.75101,-0.00045235370412755
1580422474.75201,-0.000440044759797559
1580422474.75301,-0.000421581343302557
1580422474.754,-0.000421581343302557
1580422474.755,-0.000427735815467567
1580422474.756,-0.000427735815467567
1580422474.757,-0.00045850817629256
1580422474.758,-0.000476971592787562
1580422474.759,-0.000476971592787562
1580422474.76,-0.00047081712062258
1580422474.761,-0.00047081712062258
1580422474.762,-0.00045850817629256
1580422474.763,-0.000446199231962568
1580422474.764,-0.000433890287632549
1580422474.765,-0.000433890287632549
1580422474.766,-0.000433890287632549
1580422474.767,-0.000421581343302557
1580422474.768,-0.000415426871137548
1580422474.769,-0.000403117926807556
1580422474.77,-0.000415426871137548
1580422474.771,-0.000409272398972566
1580422474.77199,-0.000403117926807556
1580422474.77299,-0.000421581343302557
1580422474.77399,-0.00045235370412755
1580422474.77499,-0.00045235370412755
1580422474.77599,-0.00046466264845757
1580422474.77699,-0.00047081712062258
1580422474.77799,-0.000446199231962568
1580422474.77899,-0.000433890287632549
1580422474.77999,-0.000446199231962568
1580422474.78099,-0.000446199231962568
1580422474.78199,-0.000433890287632549
1580422474.78299,-0.000433890287632549
1580422474.78399,-0.000433890287632549
1580422474.785,-0.000433890287632549
1580422474.786,-0.000440044759797559
1580422474.787,-0.000446199231962568
1580422474.788,-0.000446199231962568
1580422474.789,-0.000433890287632549
1580422474.79,-0.000421581343302557
1580422474.791,-0.000421581343302557
1580422474.792,-0.000415426871137548
1580422474.793,-0.000415426871137548
1580422474.794,-0.000440044759797559
1580422474.795,-0.000433890287632549
1580422474.796,-0.000433890287632549
1580422474.797,-0.000421581343302557
1580422474.798,-0.000427735815467567
1580422474.799,-0.000427735815467567
1580422474.79999,-0.000427735815467567
1580422474.80099,-0.000427735815467567
1580422474.80199,-0.000433890287632549
1580422474.80299,-0.000433890287632549
1580422474.80399,-0.000433890287632549
1580422474.80499,-0.000440044759797559
1580422474.80599,-0.000433890287632549
1580422474.80699,-0.000427735815467567
1580422474.80799,-0.000421581343302557
1580422474.80899,-0.000421581343302557
1580422474.80999,-0.000421581343302557
1580422474.81099,-0.000433890287632549
1580422474.81199,-0.000433890287632549
1580422474.81299,-0.000440044759797559
1580422474.81399,-0.000427735815467567
1580422474.81499,-0.000421581343302557
1580422474.81599,-0.000421581343302557
1580422474.81699,-0.000403117926807556
1580422474.81798,-0.000409272398972566
1580422474.81898,-0.000409272398972566
1580422474.81998,-0.000421581343302557
1580422474.82098,-0.000446199231962568
1580422474.82198,-0.000446199231962568
1580422474.82298,-0.000433890287632549
1580422474.82398,-0.000427735815467567
1580422474.82498,-0.000433890287632549
1580422474.82598,-0.000421581343302557
1580422474.82698,-0.000421581343302557
1580422474.82798,-0.00045235370412755
1580422474.82898,-0.00046466264845757
1580422474.82998,-0.000440044759797559
1580422474.83098,-0.000440044759797559
1580422474.83198,-0.000440044759797559
1580422474.83298,-0.000433890287632549
1580422474.83398,-0.000440044759797559
1580422474.83498,-0.000446199231962568
1580422474.83597,-0.000433890287632549
1580422474.83697,-0.000433890287632549
1580422474.83797,-0.000446199231962568
1580422474.83897,-0.000440044759797559
1580422474.83997,-0.000427735815467567
1580422474.84097,-0.000433890287632549
1580422474.84197,-0.000446199231962568
1580422474.84297,-0.000440044759797559
1580422474.84397,-0.000440044759797559
1580422474.84497,-0.000440044759797559
1580422474.84597,-0.000433890287632549
1580422474.84697,-0.000433890287632549
1580422474.84797,-0.000433890287632549
1580422474.84897,-0.000433890287632549
1580422474.84997,-0.000427735815467567
