Timestamp_seconds,Accel_X_g,Accel_Y_g,Accel_Z_g
1580421072.40611,-0.962661173418784,-0.0896009765774011,-0.221927214465552
1580421072.43838,-0.964614328221561,-0.0803234912642097,-0.221438925764858
1580421072.47065,-0.97242694743267,-0.0881361104753182,-0.196047913328755
1580421072.50293,-0.97584496833753,-0.0744640268558783,-0.211673151750972
1580421072.5352,-0.964126039520867,-0.0725108720531011,-0.223880369268329
1580421072.56747,-0.963149462119478,-0.0896009765774011,-0.208743419546806
1580421072.59974,-0.961196307316701,-0.0891126878767068,-0.219974059662775
1580421072.63201,-0.968032349126421,-0.0920424200808725,-0.235599298084992
1580421072.66428,-0.963637750820173,-0.0876478217746239,-0.228274967574578
1580421072.69655,-0.961196307316701,-0.0847180895704582,-0.230228122377355
1580421072.72882,-0.967544060425727,-0.0900892652780954,-0.231204699778743
1580421072.76109,-0.969497215228504,-0.103761348897535,-0.218020904859998
1580421072.79336,-0.959243152513924,-0.108155947203784,-0.214602883955138
1580421072.82563,-0.964126039520867,-0.104737926298924,-0.234622720683603
1580421072.85791,-0.960708018616007,-0.106691081101701,-0.222415503166246
1580421072.89018,-0.963637750820173,-0.109620813305867,-0.218509193560692
1580421072.92245,-0.961684596017395,-0.106691081101701,-0.232669565880826
1580421072.95472,-0.958266575112535,-0.101808194094758,-0.212649729152361
1580421072.98699,-0.965102616922255,-0.0944838635843439,-0.231692988479438
1580421073.01926,-0.967544060425727,-0.0861829556725411,-0.218509193560692
1580421073.05153,-0.965102616922255,-0.0832532234683754,-0.237064164187075
1580421073.0838,-0.966567483024338,-0.103761348897535,-0.230228122377355
1580421073.11607,-0.971938658731975,-0.104737926298924,-0.227786678873883
1580421073.14834,-0.971450370031281,-0.108155947203784,-0.231692988479438
1580421073.18061,-0.970962081330587,-0.0861829556725411,-0.218997482261386
1580421073.21289,-0.970962081330587,-0.0896009765774011,-0.217532616159303
1580421073.24516,-0.960708018616007,-0.103273060196841,-0.229739833676661
1580421073.27743,-0.953383688105593,-0.118898298619058,-0.250247959105822
1580421073.3097,-0.956313420309758,-0.122316319523918,-0.248294804303043
1580421073.34197,-0.963637750820173,-0.110109102006561,-0.225345235370412
1580421073.37418,-0.96559090562295,-0.0939955748836496,-0.23657587548638
1580421073.40645,-0.963637750820173,-0.0930189974822611,-0.228763256275272
1580421073.43872,-0.96217288471809,-0.0979018844892039,-0.238529030289158
1580421073.47099,-0.956801709010453,-0.11108567940795,-0.242435339894712
1580421073.50326,-0.959731441214618,-0.109620813305867,-0.243900205996795
1580421073.53553,-0.964614328221561,-0.106202792401007,-0.227298390173189
1580421073.5678,-0.957289997711147,-0.10424963759823,-0.239505607690546
1580421073.60007,-0.96559090562295,-0.10083161669337,-0.232669565880826
1580421073.63234,-0.961196307316701,-0.108155947203784,-0.235111009384298
1580421073.66461,-0.970473792629893,-0.114991989013504,-0.237552452887769
1580421073.69688,-0.957778286411841,-0.120851453421835,-0.239505607690546
1580421073.72916,-0.95533684290837,-0.118410009918364,-0.237552452887769
1580421073.76143,-0.95533684290837,-0.11450370031281,-0.236087586785686
1580421073.7937,-0.967544060425727,-0.10424963759823,-0.233646143282215
1580421073.82597,-0.972915236133364,-0.10083161669337,-0.239017318989852
1580421073.85824,-0.974868390936141,-0.0847180895704582,-0.228763256275272
1580421073.89051,-0.969497215228504,-0.0969253070878153,-0.228274967574578
1580421073.92278,-0.963149462119478,-0.0886243991760125,-0.217044327458609
1580421073.95505,-0.971450370031281,-0.0886243991760125,-0.228763256275272
1580421073.98732,-0.970962081330587,-0.101808194094758,-0.228763256275272
1580421074.01959,-0.963149462119478,-0.0983901731898982,-0.23657587548638
1580421074.05186,-0.97926298924239,-0.099855039291981,-0.225345235370412
1580421074.08414,-0.974868390936141,-0.099855039291981,-0.23657587548638
1580421074.11641,-0.989028763256275,-0.110597390707255,-0.243900205996795
1580421074.14868,-0.970473792629893,-0.135500114442664,-0.283451590753033
1580421074.18095,-0.993911650263218,-0.163820859082932,-0.293705653467613
1580421074.21322,-1.0041657129778,-0.170656900892652,-0.323979552910659
1580421074.24549,-1.00758373388266,-0.176028076600289,-0.294193942168308
1580421074.27776,-0.996841382467384,-0.144777599755855,-0.266849774929428
1580421074.31003,-1.05250629434653,-0.175051499198901,-0.250247959105822
1580421074.3423,-1.02320897230488,-0.133058670939192,-0.369390402075227
1580421074.37457,-0.95533684290837,-0.0944838635843439,-0.34009308003357
1580421074.40684,-0.918226901655604,-0.138918135347524,-0.316166933699551
1580421074.43912,-0.913344014648661,-0.144289311055161,-0.299565117875945
1580421074.47139,-0.847425040054933,-0.155031662470435,-0.396246280613413
1580421074.50366,-0.83228809033341,-0.150637064164187,-0.318608377203022
1580421074.53593,-0.872816052491036,-0.112062256809338,-0.286869611657893
1580421074.5682,-0.846448462653544,-0.0388189517051956,-0.339116502632182
1580421074.60047,-0.868909742885482,-0.116456855115587,-0.297123674372473
1580421074.63274,-0.915297169451438,-0.153566796368352,-0.36401922636759
1580421074.66492,-0.885023270008393,-0.0349126420996413,-0.361577782864119
1580421074.69719,-0.899671931029221,-0.0856946669718468,-0.346440833142596
1580421074.72946,-0.939223315785458,-0.0495613031204698,-0.344975967040513
1580421074.76173,-0.919203479056993,-0.0866712443732354,-0.344487678339819
1580421074.794,-0.916273746852827,-0.0534676127260241,-0.339116502632182
1580421074.82627,-0.901136797131304,-0.102296482795452,-0.32983901731899
1580421074.85854,-0.884534981307699,-0.0163576714732585,-0.261478599221791
1580421074.89081,-0.919203479056993,-0.0886243991760125,-0.310307469291219
1580421074.92308,-0.929457541771573,-0.0305180437933927,-0.366948958571756
1580421074.95535,-0.964126039520867,-0.135988403143358,-0.394293125810636
1580421074.98762,-0.958266575112535,-0.105714503700312,-0.354253452353705
1580421075.01989,-0.967544060425727,-0.0837415121690697,-0.359136339360647
1580421075.05216,-0.990005340657664,-0.0124513618677042,-0.328862439917602
1580421075.08443,-0.933363851377127,-0.0515144579232469,-0.328374151216908
1580421075.1167,-0.920668345159076,-0.041260395208667,-0.337163347829405
1580421075.14897,-0.89381246662089,-0.0549324788281069,-0.338628213931488
1580421075.18124,-0.887953002212559,-0.0729991607537954,-0.344487678339819
1580421075.21351,-0.834729533836882,-0.0876478217746239,-0.332280460822462
1580421075.24578,-0.860608834973679,-0.113038834210727,-0.347905699244679
1580421075.27805,-0.927504386968796,-0.0974135957885096,-0.368413824673839
1580421075.31032,-0.92457465476463,-0.0354009308003356,-0.375249866483559
1580421075.3426,-0.978286411841001,-0.0402838178072784,-0.36743724727245
1580421075.37487,-0.987563897154192,-0.0495613031204698,-0.323979552910659
1580421075.40714,-0.993423361562524,-0.132570382238498,-0.316166933699551
1580421075.43941,-0.967544060425727,-0.158937972075989,-0.333745326924545
1580421075.47168,-0.964126039520867,-0.0393072404058898,-0.37085526817731
1580421075.50395,-0.901625085831999,-0.0485847257190812,-0.369878690775922
1580421075.53622,-0.912367437247273,-0.0402838178072784,-0.363530937666896
1580421075.56849,-0.929945830472267,-0.108644235904478,-0.333745326924545
1580421075.60076,-0.938735027084764,-0.126710917830167,-0.316166933699551
1580421075.63303,-0.915785458152133,-0.0817883573662925,-0.317143511100939
1580421075.6653,-0.90748455024033,-0.0495613031204698,-0.34009308003357
1580421075.69757,-0.868909742885482,-0.0549324788281069,-0.36401922636759
1580421075.72984,-0.885023270008393,-0.119386587319752,-0.355718318455787
1580421075.76211,-0.903578240634776,-0.0944838635843439,-0.335698481727322
1580421075.79438,-0.935805294880598,-0.0852063782711525,-0.332280460822462
1580421075.82665,-0.919691767757687,-0.0959487296864268,-0.309819180590525
1580421075.85892,-0.87330434119173,-0.0583504997329669,-0.320073243305105
1580421075.89119,-0.960219729915313,-0.0710460059510183,-0.34009308003357
1580421075.92346,-0.887464713511864,-0.0974135957885096,-0.343022812237736
1580421075.95572,-0.943617914091707,-0.0778820477607383,-0.314213778896773
1580421075.98799,-0.994888227664607,-0.118898298619058,-0.315678644998856
1580421076.02026,-0.889417868314641,-0.0495613031204698,-0.334233615625239
1580421076.05253,-0.956313420309758,-0.0837415121690697,-0.34692912184329
1580421076.0848,-1.03883421072709,-0.0661631189440754,-0.334721904325933
1580421076.11707,-0.985122453650721,-0.114991989013504,-0.317143511100939
1580421076.14934,-0.956313420309758,-0.141359578850995,-0.304448004882888
1580421076.18161,-0.962661173418784,0.00610360875867855,-0.330327306019685
1580421076.21388,-0.963637750820173,-0.0334477759975584,-0.325932707713436
1580421076.24615,-0.911879148546578,-0.0837415121690697,-0.300053406576639
1580421076.27842,-0.940688181887541,-0.0881361104753182,-0.282963302052339
1580421076.31069,-0.94166475928893,0.0510261692225527,-0.314213778896773
1580421076.34296,-0.944594491493095,-0.0339360646982527,-0.331303883421073
1580421076.37523,-1.09108110170138,-0.150637064164187,-0.231204699778743
1580421076.40751,-1.00611886778058,-0.0676279850461583,-0.2434119172961
1580421076.43977,-0.952407110704204,0.0856946669718468,-0.268802929732205
1580421076.47205,-0.939223315785458,0.106691081101701,-0.277103837644008
1580421076.50432,-0.944106202792401,0.0358892195010299,-0.287846189059282
1580421076.53659,-0.974868390936141,-0.0124513618677042,-0.269291218432899
1580421076.56886,-0.973891813534753,-0.0354009308003356,-0.263431754024568
1580421076.60113,-0.953871976806287,-0.0046387426565957,-0.276615548943314
1580421076.6334,-0.94850080109865,0.0290531776913099,-0.285893034256505
1580421076.66567,-0.947035934996567,0.00952162966353853,-0.292240787365531
1580421076.69794,-0.954848554207675,-0.0725108720531011,-0.264408331425956
1580421076.73021,-0.971450370031281,-0.102296482795452,-0.266849774929428
1580421076.76248,-0.930922407873656,-0.0266117341878385,-0.292729076066225
1580421076.79475,-0.928480964370184,-0.0417486839093613,-0.299565117875945
1580421076.82702,-0.937758449683376,-0.0173342488746471,-0.296147096971085
1580421076.85929,-0.964614328221561,-0.0539559014267184,-0.281986724650951
