Timestamp_seconds,Accel_X_g,Accel_Y_g,Accel_Z_g
1580421594.82652,-0.98951705195697,0.186282139314869,0.0803234912642097
1580421594.85893,-0.971450370031281,0.180422674906538,0.0861829556725411
1580421594.89133,-0.97242694743267,0.182375829709315,0.0876478217746239
1580421594.92373,-0.973891813534753,0.157473105973907,0.0783703364614325
1580421594.95614,-0.964126039520867,0.175539787899595,0.0598153658350498
1580421594.98854,-0.99977111467155,0.167727168688486,0.037842374303807
1580421595.02094,-0.957778286411841,0.219974059662775,0.0651865415426869
1580421595.05335,-0.974380102235447,0.188235294117646,0.0769054703593497
1580421595.08575,-0.99635309376669,0.206301976043335,0.0485847257190812
1580421595.11815,-0.981216144045167,0.234622720683603,0.0847180895704582
1580421595.15055,-0.98268101014725,0.209719996948195,0.0510261692225527
1580421595.18296,-0.972915236133364,0.144289311055161,0.0212405584802013
1580421595.21536,-0.985610742351415,0.134035248340581,0.0666514076447697
1580421595.24776,-0.977309834439613,0.169192034790569,0.0627450980392155
1580421595.28017,-0.970473792629893,0.191165026321812,0.0549324788281069
1580421595.31257,-0.95191882200351,0.194094758525978,0.0485847257190812
1580421595.34497,-0.974380102235447,0.205325398641946,0.0813000686655982
1580421595.37738,-0.961684596017395,0.201907377737086,0.0915541313801782
1580421595.40978,-0.95875486381323,0.192141603723201,0.0661631189440754
1580421595.44218,-0.97926298924239,0.175051499198901,0.0715342946517126
1580421595.47458,-0.967544060425727,0.168703746089875,0.0485847257190812
1580421595.50699,-0.977798123140307,0.182864118410009,0.0495613031204698
1580421595.53939,-0.970473792629893,0.168703746089875,0.0573739223315783
1580421595.57179,-0.964614328221561,0.195559624628061,0.0490730144197755
1580421595.6042,-0.996841382467384,0.171145189593346,0.0524910353246355
1580421595.6366,-0.993911650263218,0.187747005416952,0.0695811398489354
1580421595.669,-0.983169298847944,0.179934386205844,0.0617685206378269
1580421595.70141,-1.00074769207294,0.148195620660715,0.0734874494544897
1580421595.73381,-0.983169298847944,0.179934386205844,0.0466315709163041
1580421595.76608,-0.99635309376669,0.189211871519035,0.0485847257190812
1580421595.79849,-0.982192721446555,0.171145189593346,0.0651865415426869
1580421595.83089,-0.983169298847944,0.152590218966964,0.0441901274128327
1580421595.86329,-0.991470206759747,0.159914549477378,0.0729991607537954
1580421595.89569,-0.961196307316701,0.195071335927366,0.0485847257190812
1580421595.92809,-0.978774700541695,0.208743419546806,0.060303654535744
1580421595.9605,-0.969985503929198,0.209231708247501,0.0651865415426869
1580421595.9929,-0.98951705195697,0.126710917830167,0.0866712443732354
1580421596.0253,-0.995864805065995,0.147707331960021,0.0866712443732354
1580421596.0577,-0.994399938963912,0.176516365300984,0.063721675440604
1580421596.09011,-0.977798123140307,0.186770428015564,0.0554207675288012
1580421596.12251,-0.966567483024338,0.196047913328755,0.037842374303807
1580421596.15491,-0.96900892652781,0.211184863050278,0.0529793240253298
1580421596.18731,-0.969985503929198,0.183352407110704,0.0578622110322726
1580421596.21972,-0.988540474555581,0.144289311055161,0.0583504997329669
1580421596.25212,-0.986587319752804,0.184817273212786,0.0710460059510183
1580421596.28452,-1.0041657129778,0.119386587319752,0.0407721065079727
1580421596.31692,-0.988540474555581,0.193606469825284,0.0617685206378269
1580421596.34933,-0.976333257038224,0.221438925764858,0.0178225375753414
1580421596.38173,-0.961684596017395,0.196536202029449,0.0397955291065841
1580421596.41413,-0.948012512397955,0.168703746089875,0.0754406042572668
1580421596.44653,-0.95533684290837,0.240482185091935,0.0183108262760356
1580421596.47894,-0.944106202792401,0.272709239337757,0.0534676127260241
1580421596.51134,-0.931898985275044,0.252201113908598,0.0798352025635154
1580421596.54374,-0.948012512397955,0.222903791866941,0.0695811398489354
1580421596.57614,-0.984634164950027,0.222903791866941,0.0642099641412983
1580421596.60855,-0.998306248569467,0.254154268711375,0.142336156252384
1580421596.64095,-0.951430533302815,0.219974059662775,0.106202792401007
1580421596.67335,-0.981704432745861,0.272709239337757,0.0534676127260241
1580421596.70575,-0.971938658731975,0.207278553444723,-0.0607919432364383
1580421596.73816,-1.05445944914931,0.0993667505912867,-0.177004654001678
1580421596.77056,-1.12281986724651,0.0314946211947813,-0.196536202029449
1580421596.80296,-1.19118028534371,-0.12133974212253,-0.197024490730143
1580421596.83536,-1.34694438086519,0.0158693827725642,-0.070557717250324
1580421596.86777,-1.55153734645609,0.293217364766917,0.254154268711375
1580421596.90017,-1.28297856107424,0.358159761959257,0.40405889982452
1580421596.93257,-0.984634164950027,0.671152819104297,0.348393987945371
1580421596.96497,-0.229739833676661,0.117433432516975,-0.258060578316931
1580421596.99738,-0.509040970473793,0.123292896925307,-0.044678416113527
1580421597.02978,-0.455329213397421,-0.187258716716258,0.178469520103761
1580421597.06207,-0.70826276035706,-0.0598153658350498,0.0876478217746239
1580421597.09447,-1.06715495536736,0.540779736018923,-0.0729991607537954
1580421597.12688,-1.072526131075,0.489509422446019,0.0485847257190812
1580421597.15928,-1.07643244068055,0.0817883573662925,0.141847867551689
1580421597.19168,-1.10572976272221,0.223392080567635,0.100343327992675
1580421597.22408,-1.11744869153887,0.355718318455786,0.235599298084992
1580421597.25648,-1.09694056610971,0.159426260776684,0.102296482795452
1580421597.28889,-1.07985046158541,0.423102159151597,0.163332570382238
1580421597.32129,-0.909925993743801,0.604745555809874,0.246341649500266
1580421597.35369,-0.950942244602121,-0.688731212329289,0.131105516136415
1580421597.38609,-1.08522163729305,0.686289768825819,-0.142336156252384
1580421597.41849,-1.34450293736172,0.338139925230792,0.00122072175173571
1580421597.4509,-0.854749370565347,0.297611963073166,0.485114824139771
1580421597.4833,-0.824963759822996,0.336186770428014,0.418707560845348
1580421597.5157,-0.872816052491036,0.433356221866177,0.304448004882886
1580421597.5481,-0.854749370565347,0.0354009308003356,0.471442740520331
1580421597.5805,-0.974380102235447,0.115968566414892,0.416266117341877
1580421597.61291,-0.935805294880598,0.358648050659951,0.183840695811398
1580421597.64531,-0.904554818036164,0.214114595254443,0.284916456855115
1580421597.67771,-0.969497215228504,0.0832532234683754,0.234622720683603
1580421597.71011,-0.990005340657664,0.229739833676661,0.0588387884336612
1580421597.74251,-1.03443961242084,0.3801327534905,0.114015411612115
1580421597.77492,-1.07545586327916,0.320073243305103,0.227298390173189
1580421597.80732,-1.10084687571527,0.121828030823224,0.105226214999618
1580421597.83972,-1.21608300907912,-0.0710460059510183,0.00268558785381856
1580421597.87212,-1.28688487067979,-0.186770428015564,-0.0788586251621268
1580421597.90453,-1.48903639276722,-0.118898298619058,-0.193606469825284
1580421597.93693,-1.70095368886854,-0.0593270771343555,-0.506599526970321
1580421597.96933,-1.89822232394904,-0.263920042725262,-0.52124818799115
1580421598.00173,-1.89578088044556,-0.442145418478676,-0.325444419012742
1580421598.03413,-1.31520561532006,-0.0407721065079727,0.381109330891888
1580421598.06654,-0.478767071030747,1.07887388418402,0.371831845578697
1580421598.09894,-0.125246051728084,1.20827038986801,0.669687953002214
1580421598.13134,-0.302494850080111,0.30151827267872,0.360601205462729
1580421598.16374,0.265873197528038,-0.371831845578699,0.492439154650185
1580421598.19614,-0.080811779964904,-0.257084000915542,0.287357900358586
1580421598.22855,-0.528572518501564,0.156008239871824,0.170656900892652
1580421598.26095,-0.870374608987564,1.41725795376516,0.0227054245822842
