Timestamp_seconds,Sample_V
1580420491.25609,-0.0135798428320745
1580420491.2571,-0.0135736883599095
1580420491.2581,-0.0135736883599095
1580420491.2591,-0.0135736883599095
1580420491.2601,-0.0135859973042395
1580420491.2611,-0.0135859973042395
1580420491.2621,-0.0135736883599095
1580420491.26311,-0.0135798428320745
1580420491.26411,-0.0135736883599095
1580420491.26511,-0.0135798428320745
1580420491.26611,-0.0135675338877445
1580420491.26711,-0.0135798428320745
1580420491.26812,-0.0135859973042395
1580420491.26912,-0.0135859973042395
1580420491.27012,-0.0135675338877445
1580420491.27112,-0.0135736883599095
1580420491.27212,-0.0135798428320745
1580420491.27312,-0.0135736883599095
1580420491.27413,-0.0135675338877445
1580420491.27513,-0.0135736883599095
1580420491.27613,-0.0135736883599095
1580420491.27713,-0.0135736883599095
1580420491.27813,-0.0135736883599095
1580420491.27914,-0.0135798428320745
1580420491.28014,-0.0135736883599095
1580420491.28114,-0.0135736883599095
1580420491.28214,-0.0135736883599095
1580420491.28314,-0.0135798428320745
1580420491.28414,-0.0135736883599095
1580420491.28515,-0.0135736883599095
1580420491.28615,-0.0135675338877445
1580420491.28715,-0.0135736883599095
1580420491.28815,-0.0135736883599095
1580420491.28918,-0.0135675338877445
1580420491.29019,-0.0135859973042395
1580420491.29119,-0.0135921517764045
1580420491.29219,-0.0135921517764045
1580420491.29319,-0.0135736883599095
1580420491.29419,-0.0135613794155794
1580420491.29519,-0.0135675338877445
1580420491.2962,-0.0135613794155794
1580420491.2972,-0.0135613794155794
1580420491.2982,-0.0135675338877445
1580420491.2992,-0.0135675338877445
1580420491.3002,-0.0135798428320745
1580420491.30121,-0.0135859973042395
1580420491.30221,-0.0135736883599095
1580420491.30321,-0.0135736883599095
1580420491.30421,-0.0135736883599095
1580420491.30521,-0.0135675338877445
1580420491.30621,-0.0135736883599095
1580420491.30722,-0.0135736883599095
1580420491.30822,-0.0135798428320745
1580420491.30922,-0.0135675338877445
1580420491.31022,-0.0135613794155794
1580420491.31122,-0.0135675338877445
1580420491.31223,-0.0135736883599095
1580420491.31323,-0.0135675338877445
1580420491.31423,-0.0135736883599095
1580420491.31523,-0.0135798428320745
1580420491.31623,-0.0135798428320745
1580420491.31724,-0.0135736883599095
1580420491.31824,-0.0135798428320745
1580420491.31924,-0.0135798428320745
1580420491.32024,-0.0135736883599095
1580420491.32124,-0.0135675338877445
1580420491.32224,-0.0135859973042395
1580420491.32325,-0.0135921517764045
1580420491.32425,-0.0135798428320745
1580420491.32525,-0.0135736883599095
1580420491.32625,-0.0135675338877445
1580420491.32725,-0.0135736883599095
1580420491.32826,-0.0135675338877445
1580420491.32926,-0.0135736883599095
1580420491.33026,-0.0135736883599095
1580420491.33126,-0.0135675338877445
1580420491.33226,-0.0135736883599095
1580420491.33326,-0.0135736883599095
1580420491.33427,-0.0135613794155794
1580420491.33527,-0.0135552249434145
1580420491.33627,-0.0135613794155794
1580420491.33727,-0.0135552249434145
1580420491.33827,-0.0135490704712495
1580420491.33928,-0.0135613794155794
1580420491.34028,-0.0135859973042395
1580420491.34128,-0.0135921517764045
1580420491.34228,-0.0135921517764045
1580420491.34328,-0.0136044607207345
1580420491.34429,-0.0136044607207345
1580420491.34529,-0.0135983062485695
1580420491.34629,-0.0135859973042395
1580420491.34729,-0.0135675338877445
1580420491.34829,-0.0135429159990844
1580420491.34929,-0.0135429159990844
1580420491.3503,-0.0135613794155794
1580420491.3513,-0.0135736883599095
1580420491.3523,-0.0135736883599095
1580420491.3533,-0.0135736883599095
1580420491.3543,-0.0135675338877445
1580420491.3553,-0.0135736883599095
1580420491.35631,-0.0135736883599095
1580420491.35731,-0.0135613794155794
1580420491.35831,-0.0135552249434145
1580420491.35931,-0.0135675338877445
1580420491.36031,-0.0135736883599095
1580420491.36132,-0.0135798428320745
1580420491.36232,-0.0135921517764045
1580420491.36332,-0.0136044607207345
1580420491.36432,-0.0136106151928995
1580420491.36532,-0.0136044607207345
1580420491.36632,-0.0135921517764045
1580420491.36733,-0.0135798428320745
1580420491.36833,-0.0135798428320745
1580420491.36933,-0.0135798428320745
1580420491.37033,-0.0135736883599095
1580420491.37134,-0.0135675338877445
1580420491.37234,-0.0135552249434145
1580420491.37334,-0.0135613794155794
1580420491.37434,-0.0135736883599095
1580420491.37534,-0.0135736883599095
