Timestamp_seconds,Accel_X_g,Accel_Y_g,Accel_Z_g
1580420491.25776,-0.987563897154192,-0.0500495918211641,-0.190188448920424
1580420491.26175,-0.987075608453498,-0.0520027466239412,-0.189211871519035
1580420491.26575,-0.988540474555581,-0.0534676127260241,-0.190188448920424
1580420491.26974,-0.988052185854887,-0.0524910353246355,-0.191165026321812
1580420491.27374,-0.987075608453498,-0.0539559014267184,-0.187747005416952
1580420491.27773,-0.985122453650721,-0.0544441901274126,-0.179934386205844
1580420491.28172,-0.983169298847944,-0.0529793240253298,-0.177492942702372
1580420491.28572,-0.987563897154192,-0.0505378805218584,-0.177004654001678
1580420491.28971,-0.987563897154192,-0.0490730144197755,-0.177492942702372
1580420491.2937,-0.98609903105211,-0.0515144579232469,-0.177981231403066
1580420491.2977,-0.988540474555581,-0.0578622110322726,-0.180422674906538
1580420491.30169,-0.988540474555581,-0.0607919432364383,-0.181887541008621
1580420491.30569,-0.98268101014725,-0.0646982528419926,-0.178469520103761
1580420491.30968,-0.978286411841001,-0.0695811398489354,-0.177981231403066
1580420491.31366,-0.977309834439613,-0.070557717250324,-0.183840695811398
1580420491.31765,-0.974380102235447,-0.067139696345464,-0.179934386205844
1580420491.32165,-0.97584496833753,-0.073975738155184,-0.182375829709315
1580420491.32564,-0.974868390936141,-0.0759288929579611,-0.178957808804455
1580420491.32963,-0.974380102235447,-0.0759288929579611,-0.186282139314869
1580420491.33363,-0.971450370031281,-0.073975738155184,-0.184817273212786
1580420491.33762,-0.97242694743267,-0.0744640268558783,-0.180910963607232
1580420491.34162,-0.973403524834058,-0.0686045624475469,-0.177492942702372
1580420491.34561,-0.979751277943084,-0.0686045624475469,-0.177492942702372
1580420491.3496,-0.984634164950027,-0.0661631189440754,-0.179446097505149
1580420491.3536,-0.987075608453498,-0.067139696345464,-0.178957808804455
1580420491.35759,-0.990981918059052,-0.0695811398489354,-0.175051499198901
1580420491.36159,-0.991470206759747,-0.0710460059510183,-0.178957808804455
1580420491.36558,-0.989028763256275,-0.0729991607537954,-0.186770428015564
1580420491.36958,-0.990981918059052,-0.0729991607537954,-0.178957808804455
1580420491.37357,-0.98609903105211,-0.073975738155184,-0.184328984512092
1580420491.37756,-0.984634164950027,-0.0734874494544897,-0.177981231403066
1580420491.38156,-0.987075608453498,-0.0754406042572668,-0.175539787899595
1580420491.38555,-0.987563897154192,-0.0749523155565726,-0.177004654001678
1580420491.38954,-0.990005340657664,-0.0700694285496297,-0.173098344396124
1580420491.39355,-0.995864805065995,-0.0690928511482412,-0.171145189593346
1580420491.39755,-0.997329671168078,-0.0661631189440754,-0.171633478294041
1580420491.40154,-0.99977111467155,-0.063721675440604,-0.174563210498206
1580420491.40554,-1.00221255817502,-0.0607919432364383,-0.172121766994735
1580420491.40953,-1.00514229037919,-0.0607919432364383,-0.170656900892652
1580420491.41352,-1.00172426947433,-0.0656748302433812,-0.173586633096818
1580420491.41752,-0.998306248569467,-0.0700694285496297,-0.172121766994735
1580420491.42151,-0.997329671168078,-0.0681162737468526,-0.171145189593346
1580420491.42551,-0.997817959868772,-0.0710460059510183,-0.176028076600289
1580420491.4295,-0.999282825970855,-0.0700694285496297,-0.176028076600289
1580420491.43349,-0.997817959868772,-0.0681162737468526,-0.176028076600289
1580420491.43749,-0.995864805065995,-0.0681162737468526,-0.174074921797512
1580420491.44148,-0.991958495460441,-0.0676279850461583,-0.175051499198901
1580420491.44548,-0.990005340657664,-0.0627450980392155,-0.175539787899595
1580420491.44947,-0.986587319752804,-0.0612802319371326,-0.171633478294041
1580420491.45346,-0.981704432745861,-0.0598153658350498,-0.178957808804455
1580420491.45746,-0.979751277943084,-0.0627450980392155,-0.172121766994735
1580420491.46145,-0.983169298847944,-0.0651865415426869,-0.170656900892652
1580420491.46545,-0.979751277943084,-0.0656748302433812,-0.175051499198901
1580420491.46944,-0.984145876249332,-0.067139696345464,-0.176516365300984
1580420491.47342,-0.984634164950027,-0.0666514076447697,-0.175539787899595
1580420491.47741,-0.981704432745861,-0.0710460059510183,-0.172121766994735
1580420491.48141,-0.980727855344472,-0.0734874494544897,-0.169192034790569
1580420491.4854,-0.985122453650721,-0.0744640268558783,-0.161379415579461
1580420491.48939,-0.988052185854887,-0.0695811398489354,-0.159914549477378
1580420491.49339,-0.990005340657664,-0.0695811398489354,-0.163820859082932
1580420491.49738,-0.995864805065995,-0.0666514076447697,-0.156008239871824
1580420491.50138,-0.998794537270161,-0.063721675440604,-0.161379415579461
1580420491.50537,-1.00221255817502,-0.0598153658350498,-0.154055085069047
1580420491.50936,-1.0041657129778,-0.0559090562294955,-0.158937972075989
1580420491.51336,-1.00172426947433,-0.0559090562294955,-0.162355992980849
1580420491.51735,-1.00221255817502,-0.0534676127260241,-0.162355992980849
1580420491.52135,-0.998794537270161,-0.048096437018387,-0.161867704280155
1580420491.52534,-0.994399938963912,-0.0500495918211641,-0.160402838178072
1580420491.52934,-0.995376516365301,-0.0505378805218584,-0.157473105973907
1580420491.53333,-0.99635309376669,-0.0490730144197755,-0.157473105973907
1580420491.53732,-0.997329671168078,-0.0529793240253298,-0.155519951171129
1580420491.54132,-0.994888227664607,-0.0563973449301898,-0.153078507667658
1580420491.54531,-0.997329671168078,-0.0627450980392155,-0.158449683375295
1580420491.5493,-0.995376516365301,-0.0656748302433812,-0.159914549477378
1580420491.55331,-0.997817959868772,-0.0686045624475469,-0.153078507667658
1580420491.55731,-0.995376516365301,-0.0720225833524069,-0.160891126878766
1580420491.5613,-0.995864805065995,-0.073975738155184,-0.159914549477378
1580420491.5653,-0.990981918059052,-0.0769054703593497,-0.153566796368352
1580420491.56929,-0.98951705195697,-0.0793469138628211,-0.153566796368352
1580420491.57328,-0.988540474555581,-0.080811779964904,-0.155519951171129
1580420491.57728,-0.988052185854887,-0.0842298008697639,-0.156008239871824
1580420491.58127,-0.989028763256275,-0.0837415121690697,-0.154543373769741
1580420491.58527,-0.98951705195697,-0.0813000686655982,-0.159426260776684
1580420491.58926,-0.990005340657664,-0.0764171816586554,-0.161867704280155
1580420491.59325,-0.992446784161135,-0.070557717250324,-0.166262302586404
1580420491.59725,-0.989028763256275,-0.0700694285496297,-0.169680323491264
1580420491.60124,-0.988540474555581,-0.0666514076447697,-0.170168612191958
1580420491.60524,-0.986587319752804,-0.0632333867399097,-0.167238879987792
1580420491.60923,-0.985610742351415,-0.0617685206378269,-0.172121766994735
1580420491.61322,-0.988052185854887,-0.0568856336308841,-0.171633478294041
1580420491.61722,-0.988052185854887,-0.0544441901274126,-0.175051499198901
1580420491.62121,-0.987075608453498,-0.0534676127260241,-0.180422674906538
1580420491.62521,-0.987075608453498,-0.0495613031204698,-0.179934386205844
1580420491.6292,-0.98609903105211,-0.048096437018387,-0.183840695811398
1580420491.63318,-0.98951705195697,-0.0471198596169984,-0.180910963607232
1580420491.63717,-0.987563897154192,-0.0495613031204698,-0.179446097505149
1580420491.64117,-0.985610742351415,-0.048096437018387,-0.179934386205844
1580420491.64516,-0.985122453650721,-0.0476081483176927,-0.174074921797512
1580420491.64915,-0.987075608453498,-0.0529793240253298,-0.175539787899595
1580420491.65315,-0.985122453650721,-0.0515144579232469,-0.175051499198901
1580420491.65714,-0.987075608453498,-0.0539559014267184,-0.176516365300984
1580420491.66114,-0.990981918059052,-0.0559090562294955,-0.177492942702372
1580420491.66513,-0.991470206759747,-0.0568856336308841,-0.182864118410009
1580420491.66912,-0.995376516365301,-0.0612802319371326,-0.186770428015564
1580420491.67312,-0.990005340657664,-0.0612802319371326,-0.188235294117646
1580420491.67711,-0.991958495460441,-0.0632333867399097,-0.184817273212786
1580420491.68111,-0.99293507286183,-0.0656748302433812,-0.178469520103761
1580420491.6851,-0.990981918059052,-0.0686045624475469,-0.177004654001678
1580420491.68909,-0.98951705195697,-0.0690928511482412,-0.170656900892652
1580420491.69309,-0.989028763256275,-0.0725108720531011,-0.176516365300984
1580420491.69708,-0.987075608453498,-0.0749523155565726,-0.184817273212786
1580420491.70108,-0.983169298847944,-0.0720225833524069,-0.187747005416952
1580420491.70507,-0.980239566643778,-0.0744640268558783,-0.191653315022506
1580420491.70906,-0.981216144045167,-0.0764171816586554,-0.192629892423895
1580420491.71307,-0.981704432745861,-0.0749523155565726,-0.192141603723201
1580420491.71707,-0.982192721446555,-0.0744640268558783,-0.193118181124589
1580420491.72106,-0.985122453650721,-0.0754406042572668,-0.184328984512092
1580420491.72505,-0.985122453650721,-0.0793469138628211,-0.188235294117646
