Timestamp_seconds,Sample_V
1580423490.01976,-0.000384654510312554
1580423490.02076,-0.000396963454642546
1580423490.02176,-0.000409272398972566
1580423490.02276,-0.000415426871137548
1580423490.02376,-0.000415426871137548
1580423490.02476,-0.000403117926807556
1580423490.02576,-0.000378500038147545
1580423490.02676,-0.000378500038147545
1580423490.02776,-0.000390808982477564
1580423490.02875,-0.000403117926807556
1580423490.02975,-0.000433890287632549
1580423490.03075,-0.000446199231962568
1580423490.03175,-0.000433890287632549
1580423490.03275,-0.000427735815467567
1580423490.03375,-0.000415426871137548
1580423490.03475,-0.000421581343302557
1580423490.03575,-0.000403117926807556
1580423490.03675,-0.000396963454642546
1580423490.03775,-0.000390808982477564
1580423490.03875,-0.000396963454642546
1580423490.03975,-0.000378500038147545
1580423490.04075,-0.000384654510312554
1580423490.04175,-0.000396963454642546
1580423490.04275,-0.000415426871137548
1580423490.04375,-0.000427735815467567
1580423490.04475,-0.000427735815467567
1580423490.04574,-0.000403117926807556
1580423490.04674,-0.000396963454642546
1580423490.04774,-0.000409272398972566
1580423490.04874,-0.000415426871137548
1580423490.04974,-0.000409272398972566
1580423490.05074,-0.000403117926807556
1580423490.05174,-0.000396963454642546
1580423490.05274,-0.000396963454642546
1580423490.05374,-0.000396963454642546
1580423490.05474,-0.000415426871137548
1580423490.05574,-0.000409272398972566
1580423490.05674,-0.000409272398972566
1580423490.05774,-0.000384654510312554
1580423490.05874,-0.000366191093817553
1580423490.05974,-0.000341573205157542
1580423490.06074,-0.000341573205157542
1580423490.06174,-0.000347727677322551
1580423490.06274,-0.000341573205157542
1580423490.06374,-0.00032310978866254
1580423490.06473,-0.000292337427837547
1580423490.06573,-0.000353882149487561
1580423490.06673,-0.000483126064952571
1580423490.06773,-0.000526207370107584
1580423490.06873,-0.00046466264845757
1580423490.06973,-0.000403117926807556
1580423490.07073,-0.000390808982477564
1580423490.07173,-0.000384654510312554
1580423490.07273,-0.000415426871137548
1580423490.07373,-0.00045850817629256
1580423490.07473,-0.000483126064952571
1580423490.07573,-0.00045235370412755
1580423490.07673,-0.00045235370412755
1580423490.07773,-0.000440044759797559
1580423490.07873,-0.000433890287632549
1580423490.07973,-0.000440044759797559
1580423490.08073,-0.000446199231962568
1580423490.08173,-0.000427735815467567
1580423490.08272,-0.000415426871137548
1580423490.08372,-0.000409272398972566
1580423490.08472,-0.000409272398972566
1580423490.08572,-0.000421581343302557
1580423490.08672,-0.000415426871137548
1580423490.08772,-0.000409272398972566
1580423490.08872,-0.000409272398972566
1580423490.08972,-0.000421581343302557
1580423490.09072,-0.000421581343302557
1580423490.09172,-0.000415426871137548
1580423490.09272,-0.000341573205157542
1580423490.09372,-0.000255410594847544
1580423490.09472,-0.000243101650517524
1580423490.09572,-0.000255410594847544
1580423490.09672,-0.000347727677322551
1580423490.09772,-0.000520052897942574
1580423490.09872,-0.000556979730932577
1580423490.09972,-0.000513898425777565
1580423490.10071,-0.00045850817629256
1580423490.10171,-0.000433890287632549
1580423490.10271,-0.000433890287632549
1580423490.10371,-0.000427735815467567
1580423490.10471,-0.000427735815467567
1580423490.10571,-0.000421581343302557
1580423490.10671,-0.000421581343302557
1580423490.10771,-0.000427735815467567
1580423490.10871,-0.000433890287632549
1580423490.10971,-0.000415426871137548
1580423490.11071,-0.000409272398972566
1580423490.11171,-0.000440044759797559
1580423490.11271,-0.000433890287632549
1580423490.11371,-0.000409272398972566
1580423490.11471,-0.000403117926807556
1580423490.11571,-0.000409272398972566
1580423490.11671,-0.000403117926807556
1580423490.11771,-0.000396963454642546
1580423490.11871,-0.000390808982477564
1580423490.1197,-0.000384654510312554
1580423490.1207,-0.000390808982477564
1580423490.1217,-0.000415426871137548
1580423490.1227,-0.000446199231962568
1580423490.1237,-0.000440044759797559
1580423490.1247,-0.000433890287632549
1580423490.1257,-0.000421581343302557
1580423490.1267,-0.000427735815467567
1580423490.1277,-0.000415426871137548
1580423490.1287,-0.000409272398972566
1580423490.1297,-0.000409272398972566
1580423490.1307,-0.000421581343302557
1580423490.13174,-0.000433890287632549
1580423490.13274,-0.000427735815467567
1580423490.13374,-0.000433890287632549
1580423490.13474,-0.00045850817629256
1580423490.13574,-0.000433890287632549
1580423490.13674,-0.000403117926807556
1580423490.13774,-0.000384654510312554
1580423490.13874,-0.000396963454642546
1580423490.13974,-0.000409272398972566
1580423490.14074,-0.000366191093817553
1580423490.14174,-0.000310800844332548
1580423490.14274,-0.000286182955672537
1580423490.14374,-0.000292337427837547
1580423490.14474,-0.000304646372167539
1580423490.14574,-0.000384654510312554
1580423490.14674,-0.00045850817629256
1580423490.14773,-0.00047081712062258
1580423490.14874,-0.00046466264845757
1580423490.14973,-0.000489280537117581
1580423490.15073,-0.000520052897942574
1580423490.15173,-0.000501589481447573
1580423490.15273,-0.00045235370412755
1580423490.15373,-0.000415426871137548
1580423490.15473,-0.000415426871137548
1580423490.15573,-0.000440044759797559
1580423490.15673,-0.00045235370412755
1580423490.15773,-0.000440044759797559
1580423490.15873,-0.000427735815467567
1580423490.15973,-0.000415426871137548
1580423490.16073,-0.000403117926807556
1580423490.16173,-0.000396963454642546
1580423490.16273,-0.000403117926807556
1580423490.16373,-0.000427735815467567
1580423490.16473,-0.000446199231962568
1580423490.16572,-0.000446199231962568
1580423490.16672,-0.000427735815467567
1580423490.16772,-0.000421581343302557
1580423490.16872,-0.000421581343302557
1580423490.16972,-0.000403117926807556
1580423490.17072,-0.000403117926807556
1580423490.17172,-0.000403117926807556
1580423490.17272,-0.000409272398972566
1580423490.17372,-0.000433890287632549
1580423490.17472,-0.000433890287632549
1580423490.17572,-0.000378500038147545
1580423490.17672,-0.00032926426082755
1580423490.17772,-0.000341573205157542
1580423490.17872,-0.000378500038147545
