Timestamp_seconds,Sample_V
1580417216.84694,-0.0135798428320745
1580417216.84794,-0.0135983062485695
1580417216.84894,-0.0135921517764045
1580417216.84994,-0.0135921517764045
1580417216.85094,-0.0135921517764045
1580417216.85195,-0.0135983062485695
1580417216.85295,-0.0135983062485695
1580417216.85395,-0.0135983062485695
1580417216.85495,-0.0135921517764045
1580417216.85595,-0.0135921517764045
1580417216.85695,-0.0135859973042395
1580417216.85796,-0.0135921517764045
1580417216.85896,-0.0135921517764045
1580417216.85996,-0.0136044607207345
1580417216.86096,-0.0135983062485695
1580417216.86196,-0.0135983062485695
1580417216.86297,-0.0135983062485695
1580417216.86397,-0.0135859973042395
1580417216.86497,-0.0135798428320745
1580417216.86597,-0.0135798428320745
1580417216.86697,-0.0135921517764045
1580417216.86797,-0.0135983062485695
1580417216.86898,-0.0135983062485695
1580417216.86998,-0.0135983062485695
1580417216.87098,-0.0135983062485695
1580417216.87198,-0.0135983062485695
1580417216.87298,-0.0135921517764045
1580417216.87399,-0.0135921517764045
1580417216.87499,-0.0135798428320745
1580417216.87599,-0.0135859973042395
1580417216.87699,-0.0135921517764045
1580417216.87799,-0.0135983062485695
1580417216.87899,-0.0135921517764045
1580417216.88,-0.0135798428320745
1580417216.881,-0.0135736883599095
1580417216.882,-0.0135675338877445
1580417216.883,-0.0135736883599095
1580417216.884,-0.0135859973042395
1580417216.88501,-0.0135859973042395
1580417216.88601,-0.0135798428320745
1580417216.88701,-0.0135736883599095
1580417216.88801,-0.0135736883599095
1580417216.88901,-0.0135921517764045
1580417216.89001,-0.0135983062485695
1580417216.89102,-0.0136044607207345
1580417216.89202,-0.0136044607207345
1580417216.89302,-0.0135983062485695
1580417216.89402,-0.0135921517764045
1580417216.89502,-0.0135859973042395
1580417216.89603,-0.0135736883599095
1580417216.89703,-0.0135675338877445
1580417216.89803,-0.0135798428320745
1580417216.89903,-0.0135675338877445
1580417216.90003,-0.0135613794155794
1580417216.90103,-0.0135613794155794
1580417216.90204,-0.0135613794155794
1580417216.90304,-0.0135736883599095
1580417216.90404,-0.0135736883599095
1580417216.90504,-0.0135736883599095
1580417216.90604,-0.0135736883599095
1580417216.90705,-0.0135859973042395
1580417216.90805,-0.0135736883599095
1580417216.90905,-0.0135736883599095
1580417216.91005,-0.0135675338877445
1580417216.91105,-0.0135552249434145
1580417216.91206,-0.0135552249434145
1580417216.91306,-0.0135429159990844
1580417216.91406,-0.0135490704712495
1580417216.91506,-0.0135552249434145
1580417216.91606,-0.0135306070547545
1580417216.91706,-0.0135306070547545
1580417216.91807,-0.0135429159990844
1580417216.91907,-0.0135552249434145
1580417216.92007,-0.0135613794155794
1580417216.92107,-0.0135675338877445
1580417216.92207,-0.0135798428320745
1580417216.92308,-0.0135798428320745
1580417216.92408,-0.0135675338877445
1580417216.92508,-0.0135736883599095
1580417216.92608,-0.0135798428320745
1580417216.92708,-0.0135859973042395
1580417216.92808,-0.0135921517764045
1580417216.92909,-0.0136044607207345
1580417216.93009,-0.0135921517764045
1580417216.93109,-0.0135921517764045
1580417216.93209,-0.0135675338877445
1580417216.93309,-0.0135736883599095
1580417216.9341,-0.0135798428320745
1580417216.9351,-0.0135798428320745
1580417216.9361,-0.0135798428320745
1580417216.9371,-0.0135675338877445
1580417216.9381,-0.0135736883599095
1580417216.93911,-0.0135859973042395
1580417216.94011,-0.0135798428320745
1580417216.94111,-0.0135798428320745
1580417216.94211,-0.0135859973042395
1580417216.94311,-0.0135798428320745
1580417216.94411,-0.0135798428320745
1580417216.94512,-0.0135736883599095
1580417216.94612,-0.0135736883599095
1580417216.94712,-0.0135983062485695
1580417216.94812,-0.0135859973042395
1580417216.94912,-0.0135798428320745
1580417216.95012,-0.0135613794155794
1580417216.95113,-0.0135675338877445
1580417216.95213,-0.0135675338877445
1580417216.95313,-0.0135736883599095
1580417216.95413,-0.0135859973042395
1580417216.95513,-0.0135921517764045
1580417216.95614,-0.0135859973042395
1580417216.95714,-0.0136044607207345
1580417216.95814,-0.0135736883599095
1580417216.95914,-0.0135552249434145
1580417216.96014,-0.0135613794155794
1580417216.96114,-0.0135613794155794
1580417216.96215,-0.0135613794155794
1580417216.96315,-0.0135613794155794
1580417216.96415,-0.0135736883599095
1580417216.96515,-0.0135675338877445
1580417216.96615,-0.0135798428320745
1580417216.96716,-0.0135798428320745
1580417216.96816,-0.0135736883599095
1580417216.96916,-0.0135736883599095
1580417216.97016,-0.0135675338877445
1580417216.97116,-0.0135675338877445
1580417216.97216,-0.0135859973042395
1580417216.97317,-0.0135983062485695
1580417216.97417,-0.0135983062485695
1580417216.97517,-0.0136044607207345
1580417216.97617,-0.0135921517764045
1580417216.97717,-0.0135798428320745
1580417216.97818,-0.0135921517764045
1580417216.97918,-0.0135859973042395
1580417216.98018,-0.0135490704712495
1580417216.98118,-0.0135613794155794
1580417216.98218,-0.0135613794155794
1580417216.98318,-0.0135552249434145
1580417216.98419,-0.0135552249434145
1580417216.98519,-0.0135552249434145
1580417216.98619,-0.0135613794155794
1580417216.98719,-0.0135613794155794
1580417216.98819,-0.0135736883599095
1580417216.9892,-0.0135736883599095
1580417216.9902,-0.0135675338877445
1580417216.9912,-0.0135613794155794
1580417216.9922,-0.0135552249434145
