Timestamp_seconds,Accel_X_g,Accel_Y_g,Accel_Z_g
1580420491.26838,-0.935805294880598,-0.181399252307926,0.286381322957197
1580420491.30016,-0.934340428778516,-0.167238879987792,0.265873197528038
1580420491.33193,-0.934340428778516,-0.181887541008621,0.291752498664835
1580420491.36371,-0.957778286411841,-0.168215457389181,0.298588540474555
1580420491.39548,-0.941176470588236,-0.165285725185015,0.289799343862057
1580420491.42726,-0.930922407873656,-0.157473105973907,0.296147096971083
1580420491.45903,-0.95533684290837,-0.156984817273212,0.26733806363012
1580420491.49081,-0.950942244602121,-0.141359578850995,0.285404745555809
1580420491.52258,-0.950942244602121,-0.147707331960021,0.306401159685663
1580420491.55436,-0.942641336690318,-0.147219043259327,0.316655222400243
1580420491.58613,-0.938735027084764,-0.164797436484321,0.296147096971083
1580420491.61791,-0.946547646295873,-0.170168612191958,0.278568703746089
1580420491.64969,-0.94166475928893,-0.175539787899595,0.283939879453726
1580420491.68146,-0.948012512397955,-0.159914549477378,0.280521858548866
1580420491.71324,-0.946547646295873,-0.171633478294041,0.2775921263447
1580420491.74501,-0.952407110704204,-0.167238879987792,0.279056992446783
1580420491.77679,-0.939711604486153,-0.174074921797512,0.27417410543984
1580420491.80856,-0.946547646295873,-0.166262302586404,0.272220950637063
1580420491.84034,-0.946547646295873,-0.171145189593346,0.294193942168306
1580420491.87211,-0.948012512397955,-0.180422674906538,0.271732661936369
1580420491.90389,-0.943617914091707,-0.162355992980849,0.276615548943312
1580420491.93567,-0.952407110704204,-0.157961394674601,0.278080415045395
1580420491.96744,-0.967544060425727,-0.172121766994735,0.278568703746089
1580420491.99922,-0.941176470588236,-0.173586633096818,0.298588540474555
1580420492.03099,-0.942641336690318,-0.166262302586404,0.282475013351643
1580420492.06277,-0.95533684290837,-0.156008239871824,0.275638971541923
1580420492.09454,-0.948012512397955,-0.148683909361409,0.262943465323872
1580420492.12632,-0.953383688105593,-0.143801022354467,0.283939879453726
1580420492.15809,-0.948989089799344,-0.150148775463492,0.292729076066223
1580420492.18987,-0.94850080109865,-0.158449683375295,0.269779507133592
1580420492.22164,-0.965102616922255,-0.152590218966964,0.266849774929426
1580420492.25342,-0.949477378500038,-0.162844281681544,0.273197528038452
1580420492.2852,-0.956313420309758,-0.149172198062104,0.272709239337757
1580420492.31697,-0.95533684290837,-0.151613641565575,0.285404745555809
1580420492.34882,-0.95191882200351,-0.155519951171129,0.27075608453498
1580420492.38059,-0.95191882200351,-0.161379415579461,0.267826352330815
1580420492.41237,-0.956801709010453,-0.164309147783626,0.256595712214846
1580420492.44414,-0.958266575112535,-0.160891126878766,0.25708400091554
1580420492.47592,-0.948012512397955,-0.144777599755855,0.272220950637063
1580420492.50769,-0.956313420309758,-0.150148775463492,0.267826352330815
1580420492.53947,-0.95875486381323,-0.172610055695429,0.259037155718318
1580420492.57124,-0.961196307316701,-0.158937972075989,0.257572289616235
1580420492.60302,-0.956313420309758,-0.156496528572518,0.254154268711375
1580420492.63479,-0.956313420309758,-0.172121766994735,0.258060578316929
1580420492.66657,-0.95533684290837,-0.156496528572518,0.249271381704432
1580420492.69835,-0.955825131609064,-0.153078507667658,0.248294804303043
1580420492.73012,-0.950453955901427,-0.139406424048218,0.2605020218204
1580420492.7619,-0.955825131609064,-0.130128938735027,0.256107423514152
1580420492.79367,-0.984145876249332,-0.146730754558632,0.259037155718318
1580420492.82545,-0.955825131609064,-0.145265888456549,0.23315785458152
1580420492.85722,-0.96217288471809,-0.143312733653772,0.25708400091554
1580420492.889,-0.959243152513924,-0.152590218966964,0.260013733119706
1580420492.92077,-0.964126039520867,-0.151613641565575,0.249271381704432
1580420492.95255,-0.976821545738918,-0.148195620660715,0.268802929732203
1580420492.98432,-0.954360265506981,-0.173586633096818,0.265873197528038
1580420493.0161,-0.947524223697261,-0.164309147783626,0.283939879453726
1580420493.04788,-0.940688181887541,-0.167727168688486,0.271732661936369
1580420493.07965,-0.963637750820173,-0.177981231403066,0.280033569848172
1580420493.11143,-0.96217288471809,-0.165285725185015,0.274662394140535
1580420493.1432,-0.959731441214618,-0.143312733653772,0.271244373235675
1580420493.17498,-0.98268101014725,-0.167238879987792,0.306401159685663
1580420493.20675,-1.00514229037919,-0.164309147783626,0.305912870984969
1580420493.23853,-0.976333257038224,-0.0993667505912867,0.320561532005797
1580420493.2703,-0.953871976806287,-0.142824444953078,0.302983138780803
1580420493.30208,-0.95533684290837,-0.148195620660715,0.269291218432897
1580420493.33385,-0.965102616922255,-0.158449683375295,0.271244373235675
1580420493.36563,-0.982192721446555,-0.0686045624475469,0.195559624628061
1580420493.39741,-0.93141069657435,-0.235111009384298,0.219485770962081
1580420493.42918,-0.920668345159076,-0.238529030289158,0.262943465323872
1580420493.46096,-0.919203479056993,-0.135500114442664,0.292240787365529
