Timestamp_seconds,Accel_X_g,Accel_Y_g,Accel_Z_g
1580417216.84769,-0.737071793698023,0.655039291981385,-0.120363164721141
1580417216.85169,-0.740001525902189,0.653574425879302,-0.120851453421835
1580417216.85569,-0.74244296940566,0.661387045090411,-0.124269474326695
1580417216.85969,-0.744396124208437,0.665293354695965,-0.127199206530861
1580417216.86369,-0.746837567711909,0.667246509498742,-0.126222629129472
1580417216.86769,-0.744884412909132,0.669687953002214,-0.123292896925307
1580417216.87169,-0.74586099031052,0.669687953002214,-0.122316319523918
1580417216.87569,-0.741466392004272,0.672129396505685,-0.114991989013504
1580417216.87968,-0.737560082398717,0.672617685206379,-0.123292896925307
1580417216.88368,-0.738048371099412,0.675059128709851,-0.119874876020447
1580417216.88768,-0.736583504997329,0.670664530403602,-0.119874876020447
1580417216.89166,-0.733165484092469,0.675547417410545,-0.118898298619058
1580417216.89566,-0.73218890669108,0.676523994811934,-0.122316319523918
1580417216.89966,-0.731700617990386,0.677500572213322,-0.118410009918364
1580417216.90366,-0.729747463187609,0.677012283512628,-0.117433432516975
1580417216.90766,-0.730235751888303,0.675059128709851,-0.120851453421835
1580417216.91166,-0.731212329289692,0.671641107804991,-0.121828030823224
1580417216.91565,-0.734142061493857,0.670664530403602,-0.115968566414892
1580417216.91965,-0.733165484092469,0.667246509498742,-0.119874876020447
1580417216.92365,-0.736583504997329,0.664805065995271,-0.117433432516975
1580417216.92765,-0.737071793698023,0.662851911192494,-0.122804608224612
1580417216.93165,-0.737071793698023,0.667734798199437,-0.126710917830167
1580417216.93565,-0.738048371099412,0.671152819104297,-0.127199206530861
1580417216.93965,-0.738048371099412,0.674570840009157,-0.122804608224612
1580417216.94365,-0.734630350194552,0.675059128709851,-0.123292896925307
1580417216.94764,-0.733165484092469,0.679453727016099,-0.12133974212253
1580417216.95164,-0.73218890669108,0.681895170519571,-0.127199206530861
1580417216.95564,-0.729747463187609,0.685801480125125,-0.124269474326695
1580417216.95964,-0.723887998779277,0.686289768825819,-0.119386587319752
1580417216.96364,-0.720958266575112,0.686778057526514,-0.119386587319752
1580417216.96764,-0.720469977874417,0.691660944533457,-0.115480277714198
1580417216.97165,-0.71851682307164,0.691172655832762,-0.113527122911421
1580417216.97565,-0.720469977874417,0.687754634927902,-0.124269474326695
1580417216.97965,-0.71851682307164,0.688731212329291,-0.12133974212253
1580417216.98364,-0.7219348439765,0.686778057526514,-0.117433432516975
1580417216.98764,-0.725841153582055,0.686778057526514,-0.114991989013504
