Timestamp_seconds,Accel_X_g,Accel_Y_g,Accel_Z_g
1580421251.45312,-0.986587319752804,0.118898298619058,-0.118898298619058
1580421251.4853,-0.995376516365301,0.133546959639887,-0.132570382238498
1580421251.51747,-0.997817959868772,0.151613641565575,-0.119386587319752
1580421251.54965,-0.988540474555581,0.135500114442664,-0.0988784618905925
1580421251.58183,-0.992446784161135,0.138429846646829,-0.10766765850309
1580421251.614,-0.994399938963912,0.144777599755855,-0.104737926298924
1580421251.64618,-0.980239566643778,0.160402838178072,-0.10766765850309
1580421251.67835,-0.990005340657664,0.175539787899595,-0.11108567940795
1580421251.71053,-0.983657587548638,0.166750591287098,-0.102784771496147
1580421251.7427,-0.99293507286183,0.151125352864881,-0.103761348897535
1580421251.77488,-0.988052185854887,0.152590218966964,-0.100343327992675
1580421251.80706,-1.00025940337224,0.148195620660715,-0.12133974212253
1580421251.83923,-0.991470206759747,0.151613641565575,-0.126710917830167
1580421251.87141,-0.98609903105211,0.156984817273212,-0.110109102006561
1580421251.90358,-0.978774700541695,0.154543373769741,-0.114015411612115
1580421251.93576,-0.987563897154192,0.152590218966964,-0.113527122911421
1580421251.96794,-0.98268101014725,0.149660486762798,-0.117433432516975
1580421252.00011,-0.983657587548638,0.144777599755855,-0.109620813305867
1580421252.03229,-0.984634164950027,0.145265888456549,-0.106202792401007
1580421252.06447,-0.986587319752804,0.140871290150301,-0.107179369802395
1580421252.09674,-0.991470206759747,0.140871290150301,-0.112550545510032
1580421252.12892,-0.985122453650721,0.148195620660715,-0.114991989013504
1580421252.16109,-0.987563897154192,0.146730754558632,-0.112550545510032
1580421252.19327,-0.990493629358358,0.142336156252384,-0.118898298619058
1580421252.22544,-0.977309834439613,0.155031662470435,-0.108644235904478
1580421252.25762,-0.984145876249332,0.162355992980849,-0.106202792401007
1580421252.2898,-0.99293507286183,0.151125352864881,-0.114015411612115
1580421252.32197,-0.995376516365301,0.144777599755855,-0.114015411612115
1580421252.35415,-0.98609903105211,0.135500114442664,-0.113527122911421
1580421252.38632,-0.994888227664607,0.132570382238498,-0.12133974212253
1580421252.4185,-0.985122453650721,0.136476691844052,-0.106691081101701
1580421252.45068,-0.987075608453498,0.125246051728084,-0.110597390707255
1580421252.48285,-0.990005340657664,0.139894712748912,-0.122804608224612
1580421252.51503,-0.97584496833753,0.136476691844052,-0.130128938735027
1580421252.5472,-0.976821545738918,0.148683909361409,-0.12133974212253
1580421252.57938,-0.98609903105211,0.167238879987792,-0.126222629129472
1580421252.61156,-0.995864805065995,0.144777599755855,-0.114991989013504
1580421252.64373,-1.00025940337224,0.130617227435721,-0.121828030823224
1580421252.67591,-0.991958495460441,0.117433432516975,-0.125246051728084
1580421252.70808,-0.993423361562524,0.116456855115587,-0.133058670939192
1580421252.74026,-0.980239566643778,0.116456855115587,-0.137941557946135
1580421252.77244,-0.968032349126421,0.151125352864881,-0.136476691844052
1580421252.80461,-0.992446784161135,0.125734340428778,-0.106202792401007
1580421252.83679,-0.987075608453498,0.135500114442664,-0.139406424048218
1580421252.86896,-1.00514229037919,0.141359578850995,-0.113527122911421
1580421252.90114,-1.00563057907988,0.136964980544747,-0.0930189974822611
1580421252.93332,-0.990005340657664,0.135500114442664,-0.0817883573662925
1580421252.96549,-0.993911650263218,0.135500114442664,-0.0852063782711525
1580421252.99767,-0.97242694743267,0.142824444953078,-0.080811779964904
1580421253.02984,-0.973403524834058,0.156496528572518,-0.0822766460669868
1580421253.06202,-0.987563897154192,0.165774013885709,-0.0930189974822611
1580421253.0942,-0.999282825970855,0.156984817273212,-0.0568856336308841
1580421253.12637,-1.01490806439307,0.131593804837109,-0.0178225375753414
1580421253.15855,-1.0212558175021,0.113527122911421,0.0168459601739528
1580421253.19072,-1.04078736552987,0.0939955748836496,0.041260395208667
1580421253.2229,-1.04225223163195,0.0720225833524069,0.0891126878767068
1580421253.25508,-1.01002517738613,0.0476081483176927,0.162844281681544
1580421253.28725,-0.968520637827115,0.0300297550926985,0.204837109941252
1580421253.31943,-1.13356221866178,0.0588387884336612,0.198977645532921
1580421253.3516,-1.21559472037842,-0.00610360875867855,0.234134431982909
1580421253.38394,-1.24098573281453,0.108644235904478,0.428473334859234
1580421253.41612,-0.927016098268101,0.0520027466239412,-0.119386587319752
1580421253.44829,-0.940199893186847,-0.060303654535744,0.126222629129472
1580421253.48047,-0.901625085831999,0.0388189517051956,0.137941557946135
1580421253.51265,-0.842053864347296,0.0871595330739297,0.168215457389181
1580421253.54482,-0.858655680170902,0.0954604409857325,0.127687495231555
1580421253.577,-0.902601663233387,-0.117433432516975,0.218997482261386
1580421253.60918,-0.882093537804227,-0.274174105439842,0.378667887388417
1580421253.64135,-0.851819638361182,-0.38794537270161,0.430426489662011
1580421253.67353,-0.890882734416724,-0.211184863050278,0.330815594720377
1580421253.70571,-0.989028763256275,0.101808194094758,0.382574196993971
1580421253.73788,-0.929945830472267,0.308842603189134,0.759044785229268
1580421253.77006,-0.737560082398717,0.181399252307926,0.322514686808574
1580421253.80224,-0.844983596551462,-0.0354009308003356,0.259525444419012
1580421253.83441,-0.930922407873656,-0.205325398641946,0.377691309987028
1580421253.86659,-1.00953688868544,-0.115968566414892,0.360112916762034
1580421253.89876,-1.2004577706569,0.177981231403066,0.377203021286334
1580421253.93094,-1.04811169604028,0.119874876020447,0.331792172121766
1580421253.96312,-0.846936751354239,-0.0393072404058898,0.219485770962081
