Timestamp_seconds,Sample_V
1580423750.42096,0.00780079346913864
1580423750.42196,0.00781310241346864
1580423750.42296,0.00780694794130365
1580423750.42396,0.00780079346913864
1580423750.42496,0.00780079346913864
1580423750.42597,0.00779463899697364
1580423750.42697,0.00781310241346864
1580423750.42797,0.00781925688563365
1580423750.42897,0.00780694794130365
1580423750.42998,0.00780694794130365
1580423750.43098,0.00781310241346864
1580423750.43198,0.00779463899697364
1580423750.43298,0.00780079346913864
1580423750.43399,0.00780694794130365
1580423750.43499,0.00780079346913864
1580423750.43599,0.00780079346913864
1580423750.43699,0.00780694794130365
1580423750.438,0.00780079346913864
1580423750.439,0.00780079346913864
1580423750.44,0.00780079346913864
1580423750.441,0.00780079346913864
1580423750.44201,0.00778848452480865
1580423750.44301,0.00777002110831365
1580423750.44401,0.00778848452480865
1580423750.44501,0.00781310241346864
1580423750.44602,0.00781925688563365
1580423750.44702,0.00781925688563365
1580423750.44802,0.00782541135779866
1580423750.44902,0.00781925688563365
1580423750.45002,0.00781925688563365
1580423750.45103,0.00781310241346864
1580423750.45203,0.00780694794130365
1580423750.45303,0.00778848452480865
1580423750.45403,0.00780079346913864
1580423750.45504,0.00780694794130365
1580423750.45604,0.00780079346913864
1580423750.45704,0.00780079346913864
1580423750.45804,0.00780694794130365
1580423750.45905,0.00779463899697364
1580423750.46005,0.00779463899697364
1580423750.46105,0.00780694794130365
1580423750.46205,0.00779463899697364
1580423750.46305,0.00780079346913864
1580423750.46406,0.00780694794130365
1580423750.46506,0.00780079346913864
1580423750.46606,0.00780079346913864
1580423750.46706,0.00780079346913864
1580423750.46807,0.00779463899697364
1580423750.46907,0.00780694794130365
1580423750.47007,0.00779463899697364
1580423750.47107,0.00778848452480865
1580423750.47208,0.00780694794130365
1580423750.47308,0.00780694794130365
1580423750.47408,0.00779463899697364
1580423750.47508,0.00779463899697364
1580423750.47608,0.00780079346913864
1580423750.47709,0.00778848452480865
1580423750.47809,0.00780079346913864
1580423750.47909,0.00780079346913864
1580423750.48009,0.00779463899697364
1580423750.4811,0.00780079346913864
1580423750.4821,0.00779463899697364
1580423750.4831,0.00779463899697364
1580423750.4841,0.00778848452480865
1580423750.48511,0.00778848452480865
1580423750.48611,0.00779463899697364
1580423750.48711,0.00780079346913864
1580423750.48811,0.00780079346913864
1580423750.48911,0.00779463899697364
1580423750.49012,0.00779463899697364
1580423750.49112,0.00780079346913864
1580423750.49212,0.00780079346913864
1580423750.49312,0.00779463899697364
1580423750.49413,0.00779463899697364
1580423750.49513,0.00779463899697364
1580423750.49613,0.00779463899697364
1580423750.49713,0.00779463899697364
1580423750.49814,0.00780079346913864
1580423750.49914,0.00778848452480865
1580423750.50014,0.00779463899697364
1580423750.50114,0.00780079346913864
1580423750.50214,0.00779463899697364
1580423750.50315,0.00778848452480865
1580423750.50415,0.00780079346913864
1580423750.50515,0.00778233005264364
1580423750.50616,0.00779463899697364
1580423750.50716,0.00779463899697364
1580423750.50816,0.00778233005264364
1580423750.50916,0.00780079346913864
1580423750.51016,0.00778848452480865
1580423750.51117,0.00778848452480865
1580423750.51217,0.00779463899697364
1580423750.51317,0.00779463899697364
1580423750.51417,0.00778848452480865
1580423750.51517,0.00779463899697364
1580423750.51618,0.00778848452480865
1580423750.51718,0.00778233005264364
1580423750.51818,0.00778848452480865
1580423750.51918,0.00779463899697364
1580423750.52019,0.00779463899697364
1580423750.52119,0.00778848452480865
1580423750.52219,0.00779463899697364
1580423750.52319,0.00779463899697364
1580423750.5242,0.00778848452480865
1580423750.5252,0.00778848452480865
1580423750.5262,0.00780079346913864
1580423750.5272,0.00779463899697364
1580423750.5282,0.00780079346913864
1580423750.52921,0.00779463899697364
1580423750.53021,0.00778848452480865
1580423750.53121,0.00779463899697364
1580423750.53221,0.00779463899697364
1580423750.53322,0.00779463899697364
1580423750.53422,0.00780079346913864
1580423750.53522,0.00780694794130365
1580423750.53622,0.00778848452480865
1580423750.53723,0.00779463899697364
1580423750.53823,0.00779463899697364
1580423750.53923,0.00780079346913864
1580423750.54023,0.00780079346913864
1580423750.54124,0.00779463899697364
1580423750.54224,0.00779463899697364
1580423750.54324,0.00780079346913864
1580423750.54424,0.00780079346913864
1580423750.54524,0.00780079346913864
1580423750.54625,0.00781310241346864
1580423750.54725,0.00779463899697364
1580423750.54825,0.00779463899697364
1580423750.54925,0.00778233005264364
1580423750.55026,0.00779463899697364
1580423750.55126,0.00778848452480865
1580423750.55226,0.00779463899697364
1580423750.55326,0.00779463899697364
1580423750.55427,0.00779463899697364
1580423750.55527,0.00779463899697364
1580423750.55627,0.00779463899697364
1580423750.55727,0.00779463899697364
1580423750.55827,0.00778848452480865
1580423750.55928,0.00779463899697364
1580423750.56028,0.00780079346913864
1580423750.56128,0.00779463899697364
1580423750.56229,0.00780079346913864
1580423750.56329,0.00780079346913864
1580423750.56429,0.00779463899697364
1580423750.56529,0.00778233005264364
1580423750.56629,0.00779463899697364
1580423750.5673,0.00780079346913864
1580423750.5683,0.00781310241346864
1580423750.5693,0.00780694794130365
1580423750.5703,0.00779463899697364
1580423750.57131,0.00780079346913864
1580423750.57231,0.00780694794130365
1580423750.57331,0.00780694794130365
1580423750.57431,0.00781310241346864
1580423750.57532,0.00780079346913864
1580423750.57632,0.00780079346913864
1580423750.57732,0.00780079346913864
1580423750.57832,0.00780079346913864
1580423750.57932,0.00779463899697364
1580423750.58033,0.00779463899697364
1580423750.58133,0.00778233005264364
1580423750.58233,0.00778848452480865
1580423750.58333,0.00778233005264364
1580423750.58434,0.00778848452480865
1580423750.58534,0.00779463899697364
1580423750.58634,0.00778848452480865
1580423750.58734,0.00780079346913864
1580423750.58835,0.00781310241346864
1580423750.58935,0.00778848452480865
1580423750.59035,0.00778848452480865
1580423750.59135,0.00778233005264364
1580423750.59236,0.00778848452480865
1580423750.59336,0.00780079346913864
1580423750.59436,0.00779463899697364
1580423750.59536,0.00779463899697364
1580423750.59636,0.00780079346913864
1580423750.59737,0.00779463899697364
1580423750.59837,0.00778848452480865
1580423750.59937,0.00780694794130365
1580423750.60037,0.00779463899697364
1580423750.60138,0.00778848452480865
1580423750.60238,0.00779463899697364
1580423750.60338,0.00778848452480865
1580423750.60438,0.00778233005264364
1580423750.60538,0.00780079346913864
1580423750.60639,0.00779463899697364
1580423750.60739,0.00778848452480865
1580423750.60839,0.00779463899697364
1580423750.6094,0.00780079346913864
1580423750.6104,0.00780079346913864
1580423750.6114,0.00779463899697364
1580423750.6124,0.00778233005264364
1580423750.6134,0.00776386663614864
1580423750.61441,0.00778233005264364
1580423750.61541,0.00778848452480865
1580423750.61641,0.00779463899697364
1580423750.61741,0.00780079346913864
1580423750.61841,0.00780694794130365
1580423750.61942,0.00779463899697364
1580423750.62042,0.00780079346913864
1580423750.62142,0.00780079346913864
1580423750.62242,0.00780079346913864
1580423750.62343,0.00779463899697364
1580423750.62443,0.00780694794130365
1580423750.62543,0.00780079346913864
1580423750.62643,0.00779463899697364
1580423750.62744,0.00780079346913864
1580423750.62844,0.00779463899697364
1580423750.62944,0.00779463899697364
1580423750.63044,0.00780694794130365
1580423750.63145,0.00780079346913864
1580423750.63245,0.00780079346913864
1580423750.63345,0.00778848452480865
1580423750.63445,0.00780694794130365
1580423750.63545,0.00780079346913864
1580423750.63646,0.00779463899697364
1580423750.63746,0.00780079346913864
1580423750.63846,0.00780694794130365
1580423750.63946,0.00780079346913864
1580423750.64047,0.00780079346913864
1580423750.64147,0.00779463899697364
1580423750.64247,0.00779463899697364
1580423750.64347,0.00780694794130365
1580423750.64448,0.00778848452480865
1580423750.64548,0.00778848452480865
1580423750.64648,0.00779463899697364
1580423750.64748,0.00780079346913864
