Timestamp_seconds,Gyro_X_s,Gyro_Y_s,Gyro_Z_s
1580421656.91768,-1.55642023346309,1.0070954451819,0.51880674448762
1580421656.92168,-1.37331197070262,0.946059357595232,0.946059357595232
1580421656.92569,-0.70191500724809,0.885023270008332,1.12916762035547
1580421656.92969,-0.0305180437933359,0.885023270008332,1.49538414587619
1580421656.93369,0.70191500724809,0.823987182421661,1.80056458381023
1580421656.93769,1.55642023346309,0.579842832074519,2.22781719691761
1580421656.94168,2.41092545967808,0.640878919661191,2.7161058976119
1580421656.94568,3.32646677347975,0.51880674448762,3.02128633554594
1580421656.94968,4.18097199969475,0.335698481727377,3.44853894865332
1580421656.95368,5.09651331349664,0.335698481727377,3.75371938658736
1580421656.95768,5.76791027695117,0.213626306553806,4.11993591210808
1580421656.96168,6.25619897764545,-0.0305180437933359,4.60822461280236
1580421656.96568,6.74448767833974,0.0305180437933359,5.03547722590974
1580421656.96968,6.98863202868688,-0.091554131380235,5.27962157625689
1580421656.97367,7.17174029144735,0.091554131380235,5.58480201419093
1580421656.97767,7.17174029144735,0.152590218966907,5.82894636453807
1580421656.98167,7.17174029144735,0.152590218966907,5.95101853971164
1580421656.98567,6.98863202868688,0.213626306553806,6.19516289005878
1580421656.98967,6.62241550316617,0.0305180437933359,6.13412680247188
1580421656.99367,6.37827115281902,-0.091554131380235,6.25619897764545
1580421656.99767,6.07309071488521,-0.152590218966907,6.13412680247188
1580421657.00167,5.7068741893645,-0.213626306553806,6.07309071488521
1580421657.00565,5.15754940108332,-0.335698481727377,6.07309071488521
1580421657.00964,4.66926070038903,-0.274662394140478,6.01205462729831
1580421657.01364,3.87579156176093,-0.51880674448762,5.95101853971164
1580421657.01764,3.20439459830618,-0.457770656900948,5.82894636453807
1580421657.02164,2.34988937209118,-0.335698481727377,5.58480201419093
1580421657.02564,1.8616006713969,-0.335698481727377,5.52376592660403
1580421657.02964,1.37331197070262,-0.457770656900948,5.34065766384379
1580421657.03364,0.823987182421661,-0.396734569314049,5.03547722590974
1580421657.03763,0.396734569314049,-0.579842832074519,4.7913328755626
1580421657.04163,0.0305180437933359,-0.579842832074519,4.73029678797593
1580421657.04563,-0.213626306553806,-0.51880674448762,4.60822461280236
1580421657.04963,-0.640878919661191,-0.579842832074519,4.42511635004189
1580421657.05363,-0.885023270008332,-0.51880674448762,4.36408026245522
1580421657.05763,-1.0070954451819,-0.51880674448762,4.24200808728165
1580421657.06163,-1.12916762035547,-0.579842832074519,3.87579156176093
1580421657.06563,-0.946059357595232,-0.70191500724809,3.93682764934761
1580421657.06962,-0.885023270008332,-0.823987182421661,3.69268329900046
1580421657.07362,-0.823987182421661,-1.0070954451819,3.50957503624022
1580421657.07762,-0.396734569314049,-1.31227588311594,3.32646677347975
1580421657.08162,-0.274662394140478,-1.25123979552905,3.26543068589308
1580421657.0856,-0.457770656900948,-1.12916762035547,2.83817807278547
1580421657.0896,-1.25123979552905,-1.12916762035547,2.7161058976119
1580421657.0936,-2.22781719691761,-1.43434805828952,2.65506981002522
1580421657.0976,-3.32646677347975,-1.37331197070262,2.7771419851988
1580421657.1016,-3.75371938658736,-1.19020370794237,2.83817807278547
1580421657.10559,-2.96025024795904,-1.12916762035547,2.7161058976119
1580421657.10959,-1.55642023346309,-1.31227588311594,2.47196154726475
1580421657.11359,-0.213626306553806,-2.04470893415737,2.16678110933094
1580421657.11759,0.0305180437933359,-2.59403372243833,2.16678110933094
1580421657.12159,-0.457770656900948,-2.34988937209118,2.10574502174404
1580421657.12559,-0.579842832074519,-1.8616006713969,2.16678110933094
1580421657.12959,-0.396734569314049,-1.55642023346309,2.16678110933094
1580421657.13359,-0.274662394140478,-1.55642023346309,1.8616006713969
1580421657.13758,-0.51880674448762,-1.80056458381023,1.80056458381023
1580421657.14158,-1.12916762035547,-1.98367284657047,1.80056458381023
1580421657.14558,-1.49538414587619,-1.80056458381023,1.9226367589838
1580421657.14958,-2.04470893415737,-1.49538414587619,1.80056458381023
1580421657.15358,-2.04470893415737,-1.12916762035547,1.55642023346309
1580421657.15758,-1.67849240863666,-1.55642023346309,1.31227588311594
1580421657.16158,-1.55642023346309,-1.80056458381023,1.25123979552905
1580421657.16559,-1.9226367589838,-1.67849240863666,1.43434805828952
1580421657.16959,-2.53299763485165,-1.49538414587619,1.37331197070262
1580421657.17359,-2.53299763485165,-1.43434805828952,1.25123979552905
1580421657.17758,-1.98367284657047,-1.37331197070262,1.0681315327688
1580421657.18158,-1.61745632104976,-1.37331197070262,1.0070954451819
1580421657.18558,-1.61745632104976,-1.31227588311594,1.0681315327688
1580421657.18958,-1.9226367589838,-1.12916762035547,1.12916762035547
1580421657.19358,-1.67849240863666,-1.0070954451819,1.19020370794237
1580421657.19758,-1.67849240863666,-1.0070954451819,1.19020370794237
1580421657.20158,-1.73952849622333,-1.0681315327688,1.0070954451819
1580421657.20558,-1.8616006713969,-1.0070954451819,1.0070954451819
1580421657.20957,-2.16678110933094,-1.0070954451819,1.0681315327688
1580421657.21357,-2.59403372243833,-0.946059357595232,1.0070954451819
1580421657.21757,-3.08232242313261,-0.946059357595232,1.19020370794237
1580421657.22157,-3.32646677347975,-1.0070954451819,1.31227588311594
1580421657.22557,-3.14335851071951,-0.823987182421661,1.25123979552905
1580421657.22957,-3.14335851071951,-0.70191500724809,1.19020370794237
1580421657.23357,-2.83817807278547,-0.762951094834762,1.12916762035547
1580421657.23757,-2.34988937209118,-0.823987182421661,1.37331197070262
1580421657.24156,-1.9226367589838,-1.0070954451819,1.43434805828952
1580421657.24554,-1.19020370794237,-1.12916762035547,1.80056458381023
1580421657.24954,-0.946059357595232,-1.0070954451819,1.9226367589838
1580421657.25354,-0.762951094834762,-0.762951094834762,1.9226367589838
1580421657.25754,-0.640878919661191,-0.579842832074519,1.8616006713969
1580421657.26154,-0.335698481727377,-0.457770656900948,2.04470893415737
1580421657.26554,0.0305180437933359,-0.457770656900948,2.10574502174404
1580421657.26954,0.091554131380235,-0.457770656900948,2.41092545967808
1580421657.27354,-0.091554131380235,-0.396734569314049,2.53299763485165
1580421657.27753,-0.0305180437933359,-0.457770656900948,2.47196154726475
1580421657.28153,0.152590218966907,-0.457770656900948,2.53299763485165
1580421657.28553,0.335698481727377,-0.396734569314049,2.53299763485165
1580421657.28953,0.335698481727377,-0.51880674448762,2.53299763485165
1580421657.29353,0.213626306553806,-0.579842832074519,2.47196154726475
1580421657.29753,0.457770656900948,-0.640878919661191,2.47196154726475
1580421657.30153,0.579842832074519,-0.51880674448762,2.65506981002522
1580421657.30552,0.70191500724809,-0.579842832074519,2.65506981002522
1580421657.30952,0.823987182421661,-0.396734569314049,2.7771419851988
1580421657.31352,0.885023270008332,-0.396734569314049,2.96025024795904
1580421657.31752,0.946059357595232,-0.335698481727377,2.89921416037237
1580421657.32152,1.25123979552905,-0.213626306553806,2.96025024795904
1580421657.32553,1.37331197070262,-0.213626306553806,2.96025024795904
1580421657.32953,1.67849240863666,-0.213626306553806,3.02128633554594
1580421657.33353,1.8616006713969,-0.213626306553806,3.02128633554594
1580421657.33753,2.04470893415737,-0.213626306553806,3.02128633554594
1580421657.34153,2.16678110933094,-0.274662394140478,3.08232242313261
1580421657.34552,2.41092545967808,-0.213626306553806,3.08232242313261
1580421657.34952,2.59403372243833,-0.152590218966907,3.02128633554594
1580421657.35352,2.59403372243833,-0.213626306553806,2.96025024795904
1580421657.35752,2.7771419851988,-0.213626306553806,2.96025024795904
1580421657.36152,2.83817807278547,-0.274662394140478,2.83817807278547
1580421657.36552,2.65506981002522,-0.335698481727377,2.83817807278547
1580421657.36952,2.59403372243833,-0.091554131380235,2.7161058976119
1580421657.37352,2.7161058976119,-0.213626306553806,2.41092545967808
1580421657.37751,2.65506981002522,-0.213626306553806,2.34988937209118
1580421657.38151,2.65506981002522,-0.0305180437933359,2.22781719691761
1580421657.38551,2.53299763485165,-0.091554131380235,2.16678110933094
1580421657.38951,2.28885328450451,-0.0305180437933359,1.8616006713969
1580421657.39351,2.04470893415737,-0.091554131380235,1.67849240863666
1580421657.39751,1.80056458381023,-0.091554131380235,1.55642023346309
1580421657.40151,1.55642023346309,-0.091554131380235,1.31227588311594
1580421657.40549,1.25123979552905,-0.152590218966907,1.12916762035547
1580421657.40948,0.946059357595232,-0.152590218966907,0.946059357595232
1580421657.41348,1.0070954451819,-0.274662394140478,0.70191500724809
1580421657.41748,0.70191500724809,-0.335698481727377,0.579842832074519
1580421657.42148,0.457770656900948,-0.274662394140478,0.457770656900948
1580421657.42548,0.335698481727377,-0.274662394140478,0.213626306553806
1580421657.42948,-0.091554131380235,-0.274662394140478,0.091554131380235
1580421657.43348,-0.213626306553806,-0.152590218966907,-0.0305180437933359
1580421657.43748,0.0305180437933359,-0.091554131380235,-0.091554131380235
1580421657.44147,0.152590218966907,-0.274662394140478,-0.213626306553806
1580421657.44547,0.396734569314049,-0.274662394140478,-0.274662394140478
1580421657.44947,0.457770656900948,-0.213626306553806,-0.213626306553806
1580421657.45347,0.640878919661191,-0.091554131380235,-0.0305180437933359
1580421657.45747,0.823987182421661,-0.091554131380235,-0.091554131380235
1580421657.46147,1.0681315327688,-0.091554131380235,-0.152590218966907
