Timestamp_seconds,Gyro_X_s,Gyro_Y_s,Gyro_Z_s
1580417320.55933,0.823987182421661,-0.335698481727377,0.396734569314049
1580417320.56333,0.823987182421661,-0.335698481727377,0.457770656900948
1580417320.56733,0.885023270008332,-0.213626306553806,0.335698481727377
1580417320.57133,1.0070954451819,-0.274662394140478,0.335698481727377
1580417320.57533,0.823987182421661,-0.396734569314049,0.335698481727377
1580417320.57932,0.823987182421661,-0.274662394140478,0.274662394140478
1580417320.58332,0.885023270008332,-0.335698481727377,0.335698481727377
1580417320.58732,0.885023270008332,-0.213626306553806,0.335698481727377
1580417320.59132,0.70191500724809,-0.091554131380235,0.457770656900948
1580417320.59532,0.51880674448762,-0.091554131380235,0.274662394140478
1580417320.59932,0.335698481727377,-0.213626306553806,0.213626306553806
1580417320.60332,0.152590218966907,-0.213626306553806,0.213626306553806
1580417320.60732,-0.0305180437933359,-0.274662394140478,0.091554131380235
1580417320.61131,0.0305180437933359,-0.640878919661191,0.0305180437933359
1580417320.61531,0.213626306553806,-0.885023270008332,0.0305180437933359
1580417320.61932,0.152590218966907,-0.946059357595232,0.274662394140478
1580417320.62332,0.335698481727377,-0.823987182421661,0.213626306553806
1580417320.62732,0.579842832074519,-0.762951094834762,0.152590218966907
1580417320.63132,0.396734569314049,-0.823987182421661,0.152590218966907
1580417320.63532,0.396734569314049,-0.762951094834762,0.152590218966907
1580417320.63932,0.335698481727377,-0.579842832074519,0.213626306553806
1580417320.64332,0.51880674448762,-0.640878919661191,0.152590218966907
1580417320.64732,0.70191500724809,-0.70191500724809,0.152590218966907
1580417320.65131,0.762951094834762,-0.823987182421661,0.091554131380235
1580417320.65531,0.579842832074519,-0.762951094834762,0.0305180437933359
1580417320.65931,0.274662394140478,-0.823987182421661,0.0305180437933359
1580417320.66331,0.274662394140478,-0.885023270008332,-0.0305180437933359
1580417320.66731,-0.0305180437933359,-0.946059357595232,-0.152590218966907
1580417320.67131,-0.396734569314049,-1.0681315327688,-0.213626306553806
1580417320.67531,-0.640878919661191,-1.25123979552905,-0.274662394140478
1580417320.6793,-0.823987182421661,-1.19020370794237,-0.152590218966907
1580417320.6833,-0.823987182421661,-1.31227588311594,-0.213626306553806
