Timestamp_seconds,Gyro_X_s,Gyro_Y_s,Gyro_Z_s
1580420369.8877,0.70191500724809,-0.51880674448762,0.091554131380235
1580420369.8917,0.762951094834762,-0.579842832074519,-0.152590218966907
1580420369.89569,0.70191500724809,-0.51880674448762,0.091554131380235
1580420369.89969,0.885023270008332,-0.51880674448762,0.152590218966907
1580420369.90369,0.762951094834762,-0.579842832074519,0.213626306553806
1580420369.90769,0.762951094834762,-0.51880674448762,0.152590218966907
1580420369.91169,0.762951094834762,-0.457770656900948,0.213626306553806
1580420369.91569,0.640878919661191,-0.335698481727377,0.213626306553806
1580420369.91969,0.640878919661191,-0.396734569314049,0.213626306553806
1580420369.92369,0.762951094834762,-0.396734569314049,0.213626306553806
1580420369.92769,0.946059357595232,-0.457770656900948,0.213626306553806
1580420369.93168,0.946059357595232,-0.457770656900948,0.213626306553806
1580420369.93568,0.946059357595232,-0.457770656900948,0.274662394140478
1580420369.93968,1.0070954451819,-0.51880674448762,0.396734569314049
1580420369.94368,1.0681315327688,-0.70191500724809,0.396734569314049
1580420369.94768,0.946059357595232,-0.457770656900948,0.213626306553806
1580420369.95168,0.946059357595232,-0.579842832074519,0.213626306553806
1580420369.95569,0.823987182421661,-0.51880674448762,0.396734569314049
1580420369.95969,0.823987182421661,-0.579842832074519,0.396734569314049
1580420369.96369,0.885023270008332,-0.457770656900948,0.457770656900948
1580420369.96768,0.823987182421661,-0.51880674448762,0.396734569314049
1580420369.97168,0.70191500724809,-0.396734569314049,0.335698481727377
1580420369.97568,0.579842832074519,-0.396734569314049,0.457770656900948
1580420369.97968,0.396734569314049,-0.457770656900948,0.396734569314049
1580420369.98368,0.396734569314049,-0.579842832074519,0.51880674448762
1580420369.98768,0.335698481727377,-0.457770656900948,0.51880674448762
1580420369.99168,0.152590218966907,-0.396734569314049,0.335698481727377
1580420369.99568,0.091554131380235,-0.396734569314049,0.51880674448762
1580420369.99967,-0.0305180437933359,-0.457770656900948,0.51880674448762
1580420370.00367,-0.091554131380235,-0.396734569314049,0.579842832074519
1580420370.00767,-0.152590218966907,-0.396734569314049,0.51880674448762
1580420370.01167,-0.0305180437933359,-0.457770656900948,0.640878919661191
1580420370.01567,-0.0305180437933359,-0.335698481727377,0.579842832074519
1580420370.01967,0.091554131380235,-0.396734569314049,0.70191500724809
1580420370.02367,0.0305180437933359,-0.335698481727377,0.70191500724809
1580420370.02767,0.0305180437933359,-0.274662394140478,0.762951094834762
1580420370.03166,0.091554131380235,-0.152590218966907,0.762951094834762
1580420370.03564,0.091554131380235,-0.091554131380235,0.762951094834762
1580420370.03964,0.213626306553806,-0.091554131380235,0.70191500724809
1580420370.04364,0.213626306553806,-0.213626306553806,0.70191500724809
1580420370.04764,0.0305180437933359,-0.213626306553806,0.70191500724809
1580420370.05164,-0.091554131380235,-0.274662394140478,0.762951094834762
1580420370.05564,-0.0305180437933359,-0.213626306553806,0.823987182421661
1580420370.05964,0.091554131380235,-0.213626306553806,0.640878919661191
1580420370.06363,0.0305180437933359,-0.152590218966907,0.579842832074519
1580420370.06763,0.091554131380235,-0.213626306553806,0.640878919661191
1580420370.07163,0.0305180437933359,-0.213626306553806,0.640878919661191
1580420370.07563,-0.152590218966907,-0.274662394140478,0.579842832074519
1580420370.07963,-0.213626306553806,-0.213626306553806,0.640878919661191
1580420370.08363,-0.213626306553806,-0.091554131380235,0.579842832074519
1580420370.08763,-0.335698481727377,-0.213626306553806,0.51880674448762
1580420370.09163,-0.335698481727377,-0.091554131380235,0.457770656900948
1580420370.09563,-0.396734569314049,-0.213626306553806,0.51880674448762
1580420370.09962,-0.51880674448762,-0.213626306553806,0.457770656900948
1580420370.10362,-0.579842832074519,-0.152590218966907,0.396734569314049
1580420370.10762,-0.70191500724809,-0.152590218966907,0.274662394140478
1580420370.11162,-0.70191500724809,-0.274662394140478,0.213626306553806
1580420370.11563,-0.885023270008332,-0.213626306553806,0.152590218966907
1580420370.11963,-0.762951094834762,-0.274662394140478,0.091554131380235
1580420370.12363,-0.70191500724809,-0.335698481727377,0.213626306553806
1580420370.12763,-0.885023270008332,-0.274662394140478,0.091554131380235
1580420370.13163,-0.823987182421661,-0.335698481727377,0.0305180437933359
1580420370.13562,-0.70191500724809,-0.335698481727377,0.0305180437933359
1580420370.13962,-0.640878919661191,-0.457770656900948,0.091554131380235
1580420370.14362,-0.579842832074519,-0.457770656900948,0.213626306553806
1580420370.14762,-0.640878919661191,-0.396734569314049,0.152590218966907
1580420370.15162,-0.579842832074519,-0.457770656900948,0.0305180437933359
1580420370.15562,-0.640878919661191,-0.51880674448762,0.091554131380235
1580420370.15962,-0.823987182421661,-0.51880674448762,-0.0305180437933359
1580420370.16362,-0.823987182421661,-0.457770656900948,-0.152590218966907
1580420370.16761,-0.885023270008332,-0.457770656900948,-0.213626306553806
1580420370.17161,-0.885023270008332,-0.51880674448762,-0.091554131380235
1580420370.17561,-0.823987182421661,-0.579842832074519,-0.152590218966907
1580420370.17961,-0.885023270008332,-0.579842832074519,-0.213626306553806
1580420370.18361,-0.70191500724809,-0.640878919661191,-0.274662394140478
1580420370.18761,-0.51880674448762,-0.762951094834762,-0.152590218966907
1580420370.19161,-0.579842832074519,-0.70191500724809,-0.152590218966907
1580420370.19559,-0.51880674448762,-0.70191500724809,-0.274662394140478
