Timestamp_seconds,Sample_V
1580421547.59001,-0.0135552249434145
1580421547.59102,-0.0135490704712495
1580421547.59202,-0.0135552249434145
1580421547.59302,-0.0135675338877445
1580421547.59402,-0.0135675338877445
1580421547.59502,-0.0135675338877445
1580421547.59603,-0.0135736883599095
1580421547.59703,-0.0135613794155794
1580421547.59803,-0.0135613794155794
1580421547.59903,-0.0135552249434145
1580421547.60003,-0.0135552249434145
1580421547.60103,-0.0135675338877445
1580421547.60204,-0.0135490704712495
1580421547.60304,-0.0135429159990844
1580421547.60404,-0.0135244525825894
1580421547.60504,-0.0135367615269195
1580421547.60604,-0.0135613794155794
1580421547.60704,-0.0135613794155794
1580421547.60805,-0.0135675338877445
1580421547.60905,-0.0135429159990844
1580421547.61005,-0.0135244525825894
1580421547.61105,-0.0135182981104245
1580421547.61205,-0.0134936802217644
1580421547.61306,-0.0134752168052694
1580421547.61406,-0.0134629078609395
1580421547.61506,-0.0134875257495994
1580421547.61606,-0.0135059891660944
1580421547.61706,-0.0135367615269195
1580421547.61806,-0.0136106151928995
1580421547.61907,-0.0136167696650645
1580421547.62007,-0.0135798428320745
1580421547.62107,-0.0135244525825894
1580421547.62207,-0.0134321355001144
1580421547.62307,-0.0133459728898044
1580421547.62408,-0.0134259810279495
1580421547.62508,-0.0135921517764045
1580421547.62608,-0.0136721599145495
1580421547.62708,-0.0136783143867145
1580421547.62808,-0.0136844688588795
1580421547.62908,-0.0135798428320745
1580421547.63009,-0.0135306070547545
1580421547.63109,-0.0135983062485695
1580421547.63209,-0.0135736883599095
1580421547.63309,-0.0135059891660944
1580421547.63409,-0.0134875257495994
1580421547.6351,-0.0134259810279495
1580421547.6361,-0.0133828997227944
1580421547.6371,-0.0134075176114544
1580421547.6381,-0.0134198265557844
1580421547.6391,-0.0134382899722794
1580421547.64011,-0.0135121436382594
1580421547.64111,-0.0136660054423845
1580421547.64211,-0.0137275501640345
1580421547.64311,-0.0137706314691895
1580421547.64411,-0.0137337046361995
1580421547.64511,-0.0135983062485695
1580421547.64612,-0.0135552249434145
1580421547.64712,-0.0135613794155794
1580421547.64812,-0.0135736883599095
1580421547.64912,-0.0135859973042395
1580421547.65012,-0.0135736883599095
1580421547.65113,-0.0135367615269195
1580421547.65213,-0.0135490704712495
1580421547.65313,-0.0135552249434145
1580421547.65413,-0.0135490704712495
1580421547.65513,-0.0135182981104245
1580421547.65613,-0.0135306070547545
1580421547.65714,-0.0135613794155794
1580421547.65814,-0.0135859973042395
1580421547.65914,-0.0135859973042395
1580421547.66014,-0.0135921517764045
1580421547.66114,-0.0135675338877445
1580421547.66215,-0.0135429159990844
1580421547.66315,-0.0135429159990844
1580421547.66415,-0.0135367615269195
1580421547.66515,-0.0135429159990844
1580421547.66615,-0.0135306070547545
1580421547.66716,-0.0135244525825894
1580421547.66816,-0.0135429159990844
1580421547.66916,-0.0135490704712495
1580421547.67016,-0.0135613794155794
1580421547.67116,-0.0135798428320745
1580421547.67216,-0.0135736883599095
1580421547.67317,-0.0135552249434145
1580421547.67417,-0.0135675338877445
1580421547.67517,-0.0135613794155794
1580421547.67617,-0.0135675338877445
1580421547.67717,-0.0135798428320745
1580421547.67817,-0.0135675338877445
1580421547.67918,-0.0135736883599095
1580421547.68018,-0.0135552249434145
1580421547.68118,-0.0135490704712495
1580421547.68218,-0.0135490704712495
1580421547.68318,-0.0135429159990844
1580421547.68419,-0.0135182981104245
1580421547.68519,-0.0134875257495994
1580421547.68619,-0.0135182981104245
1580421547.68719,-0.0136106151928995
1580421547.68819,-0.0137090867475395
1580421547.68919,-0.0138260217186745
1580421547.6902,-0.0138014038300145
1580421547.6912,-0.0136475420258895
1580421547.6922,-0.0136413875537245
1580421547.6932,-0.0136413875537245
1580421547.6942,-0.0135552249434145
1580421547.69521,-0.0135121436382594
1580421547.69621,-0.0135121436382594
1580421547.69721,-0.0135121436382594
1580421547.69821,-0.0134998346939295
1580421547.69921,-0.0134998346939295
1580421547.70021,-0.0135059891660944
1580421547.70122,-0.0135306070547545
1580421547.70222,-0.0135244525825894
1580421547.70322,-0.0135306070547545
1580421547.70422,-0.0135367615269195
1580421547.70522,-0.0135367615269195
1580421547.70623,-0.0135306070547545
1580421547.70723,-0.0135367615269195
1580421547.70823,-0.0135367615269195
1580421547.70923,-0.0135244525825894
1580421547.71023,-0.0135244525825894
1580421547.71124,-0.0135244525825894
1580421547.71224,-0.0135182981104245
1580421547.71324,-0.0135306070547545
1580421547.71424,-0.0135613794155794
1580421547.71524,-0.0135490704712495
1580421547.71624,-0.0135552249434145
1580421547.71725,-0.0135429159990844
1580421547.71825,-0.0135429159990844
1580421547.71925,-0.0135490704712495
1580421547.72025,-0.0135367615269195
1580421547.72125,-0.0135490704712495
1580421547.72226,-0.0135798428320745
1580421547.72326,-0.0136352330815595
1580421547.72426,-0.0136598509702195
1580421547.72526,-0.0136167696650645
1580421547.72626,-0.0135367615269195
1580421547.72726,-0.0135059891660944
1580421547.72827,-0.0134875257495994
1580421547.72927,-0.0134013631392894
1580421547.73027,-0.0134013631392894
1580421547.73127,-0.0134936802217644
1580421547.73227,-0.0136844688588795
1580421547.73327,-0.0138875664403245
1580421547.73428,-0.0138752574959945
1580421547.73528,-0.0138198672465095
1580421547.73628,-0.0138506396073345
1580421547.73728,-0.0137644769970245
1580421547.73828,-0.0136044607207345
1580421547.73929,-0.0135121436382594
1580421547.74029,-0.0134567533887744
1580421547.74129,-0.0133952086671244
1580421547.74229,-0.0133398184176394
1580421547.74329,-0.0134075176114544
1580421547.74429,-0.0134567533887744
1580421547.7453,-0.0134690623331044
1580421547.7463,-0.0134875257495994
1580421547.7473,-0.0134998346939295
1580421547.7483,-0.0135121436382594
1580421547.7493,-0.0134998346939295
1580421547.75031,-0.0135059891660944
1580421547.75131,-0.0135059891660944
1580421547.75231,-0.0135059891660944
1580421547.75331,-0.0134998346939295
1580421547.75431,-0.0135059891660944
1580421547.75531,-0.0135121436382594
1580421547.75632,-0.0135182981104245
1580421547.75732,-0.0135182981104245
1580421547.75832,-0.0135182981104245
1580421547.75932,-0.0135121436382594
1580421547.76032,-0.0135244525825894
1580421547.76133,-0.0135121436382594
1580421547.76233,-0.0135244525825894
1580421547.76333,-0.0135182981104245
1580421547.76433,-0.0135182981104245
1580421547.76533,-0.0135121436382594
1580421547.76634,-0.0135182981104245
1580421547.76734,-0.0135244525825894
1580421547.76834,-0.0135244525825894
1580421547.76934,-0.0135244525825894
1580421547.77034,-0.0135244525825894
1580421547.77134,-0.0135244525825894
1580421547.77235,-0.0135182981104245
1580421547.77335,-0.0135244525825894
1580421547.77435,-0.0135244525825894
1580421547.77535,-0.0135244525825894
1580421547.77635,-0.0135306070547545
1580421547.77736,-0.0135244525825894
1580421547.77836,-0.0135367615269195
1580421547.77936,-0.0135490704712495
1580421547.78036,-0.0135367615269195
1580421547.78136,-0.0135306070547545
1580421547.78236,-0.0135182981104245
1580421547.78337,-0.0135182981104245
1580421547.78437,-0.0135182981104245
1580421547.78537,-0.0135244525825894
1580421547.78637,-0.0135244525825894
1580421547.78737,-0.0135306070547545
1580421547.78838,-0.0135182981104245
1580421547.78938,-0.0135244525825894
1580421547.79038,-0.0135244525825894
1580421547.79138,-0.0135306070547545
1580421547.79238,-0.0135244525825894
1580421547.79339,-0.0135182981104245
1580421547.79439,-0.0135244525825894
1580421547.79539,-0.0135182981104245
1580421547.79639,-0.0135121436382594
1580421547.79739,-0.0135244525825894
1580421547.79839,-0.0135182981104245
1580421547.7994,-0.0135306070547545
1580421547.8004,-0.0135244525825894
1580421547.8014,-0.0135244525825894
1580421547.8024,-0.0135121436382594
1580421547.8034,-0.0135059891660944
1580421547.8044,-0.0135244525825894
1580421547.80541,-0.0135121436382594
1580421547.80641,-0.0135244525825894
1580421547.80741,-0.0135121436382594
1580421547.80841,-0.0135182981104245
1580421547.80941,-0.0135182981104245
1580421547.81042,-0.0135121436382594
1580421547.81142,-0.0135244525825894
1580421547.81242,-0.0135182981104245
1580421547.81342,-0.0135182981104245
1580421547.81442,-0.0135121436382594
1580421547.81542,-0.0135182981104245
1580421547.81643,-0.0135182981104245
1580421547.81743,-0.0135059891660944
1580421547.81843,-0.0135059891660944
1580421547.81943,-0.0134998346939295
1580421547.82044,-0.0134936802217644
1580421547.82144,-0.0135059891660944
